Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
Natesto,Testosterone,1,Acerus Pharma,2021,0.026478515,0.006026593,2720.259146,767.8528399,39.75583609,0.0,164.0,581.0,11221.56,446122.5,G03BA|G03EA,Other / Not classified
Natesto,Testosterone,1,Acerus Pharma,2022,0.026478515,0.006026593,2474.273092,812.7889182,40.56185397,0.0,249.0,758.0,15189.0,616094.0,G03BA|G03EA,Other / Not classified
Natesto,Testosterone,1,Acerus Pharma,2023,0.026478515,0.006026593,2741.35986,822.7924404,40.80630377,0.0,214.0,713.0,14376.48,586651.01,G03BA|G03EA,Other / Not classified
Nayzilam,Midazolam,1,Overall,2019,0.040675339,0.065744465,1002.858402,892.0161579,282.4717833,0.0,169.0,190.0,600.0,169483.07,N05CD,Other / Not classified
Nayzilam,Midazolam,1,Overall,2020,0.040675339,0.065744465,1808.623367,860.8490135,284.2700149,0.0,3585.0,7532.0,22809.0,6483914.77,N05CD,Other / Not classified
Nayzilam,Midazolam,1,Overall,2021,0.040675339,0.065744465,1909.02587,849.4928438,287.4428317,0.0,6281.0,14115.0,41714.7,11990591.49,N05CD,Other / Not classified
Nayzilam,Midazolam,1,Overall,2022,0.040675339,0.065744465,2057.751541,914.1773112,310.873025,0.0,9114.0,20515.0,60327.999,18754347.54,N05CD,Other / Not classified
Nayzilam,Midazolam,1,Overall,2023,0.040675339,0.065744465,2083.33021,950.527054,331.3112056,0.0,13209.0,28951.0,83060.0,27518708.74,N05CD,Other / Not classified
Nayzilam,Midazolam,1,UCB Pharma,2019,0.040675339,0.065744465,1002.858402,892.0161579,282.4717833,0.0,169.0,190.0,600.0,169483.07,N05CD,Other / Not classified
Nayzilam,Midazolam,1,UCB Pharma,2020,0.040675339,0.065744465,1808.623367,860.8490135,284.2700149,0.0,3585.0,7532.0,22809.0,6483914.77,N05CD,Other / Not classified
Nayzilam,Midazolam,1,UCB Pharma,2021,0.040675339,0.065744465,1909.02587,849.4928438,287.4428317,0.0,6281.0,14115.0,41714.7,11990591.49,N05CD,Other / Not classified
Nayzilam,Midazolam,1,UCB Pharma,2022,0.040675339,0.065744465,2057.751541,914.1773112,310.873025,0.0,9114.0,20515.0,60327.999,18754347.54,N05CD,Other / Not classified
Nayzilam,Midazolam,1,UCB Pharma,2023,0.040675339,0.065744465,2083.33021,950.527054,331.3112056,0.0,13209.0,28951.0,83060.0,27518708.74,N05CD,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,2,Overall,2019,0.011379847,0.054309069,15.02319166,15.17304279,0.938625464,0.0,67739.0,67070.0,1083919.5,1017655.98,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,2,Overall,2020,0.011379847,0.054309069,15.5187698,14.84145121,0.922698677,0.0,61551.0,64360.0,1035305.0,955195.8,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,2,Overall,2021,0.011379847,0.054309069,14.38160179,13.49287483,0.920361224,0.0,70309.0,74940.0,1098774.0,1011156.04,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,2,Overall,2022,0.011379847,0.054309069,11.64089617,10.78106326,0.93149724,0.0,61138.0,66014.0,764084.67,711701.11,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,2,Overall,2023,0.011379847,0.054309069,12.32172624,11.29630058,0.982085988,0.0,59818.0,65248.0,750510.149,737061.02,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,X-Gen Pharmaceu,2019,-0.016043085,-0.070593099,22.06041543,19.68497794,1.137854191,0.0,1011.0,1133.0,19601.0,22303.08,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,X-Gen Pharmaceu,2020,-0.016043085,-0.070593099,18.20616606,16.67880313,1.074965756,0.0,819.0,894.0,13871.0,14910.85,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,X-Gen Pharmaceu,2021,-0.016043085,-0.070593099,12.28996429,11.66505085,1.03339039,0.0,280.0,295.0,3330.0,3441.19,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,X-Gen Pharmaceu,2022,-0.016043085,-0.070593099,11.65705263,11.0742,1.147585492,0.0,95.0,100.0,965.0,1107.42,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,X-Gen Pharmaceu,2023,-0.016043085,-0.070593099,13.19443709,11.9302994,1.066573876,0.0,151.0,167.0,1868.0,1992.36,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,Teva USA,2019,0.012248261,0.054447432,17.07089886,15.0955139,0.935202104,0.0,58307.0,65937.0,1064318.5,995352.9,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,Teva USA,2020,0.012248261,0.054447432,16.81722975,14.81556975,0.9205538,0.0,55912.0,63466.0,1021434.0,940284.95,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,Teva USA,2021,0.012248261,0.054447432,15.19267364,13.50009847,0.919914528,0.0,66329.0,74645.0,1095444.0,1007714.85,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,Teva USA,2022,0.012248261,0.054447432,11.84224131,10.78061853,0.931169406,0.0,60005.0,65914.0,763119.67,710593.69,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neomycin Sulfate,Neomycin Sulfate,1,Teva USA,2023,0.012248261,0.054447432,12.31683412,11.29467371,0.981869189,0.0,59680.0,65081.0,748642.149,735068.66,A01AB|A07AA|B05CA|D06AX|J01GB|R02AB|S01AA|S02AA|S03AA,Other / Not classified
Neoral,"Cyclosporine, Modified",1,Overall,2019,0.061471161,0.278155768,3151.793611,521.8094686,3.469211052,0.0,648.0,3914.0,744458.0,2042362.26,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Overall,2020,0.061471161,0.278155768,3314.677808,575.5033255,3.278407654,0.0,520.0,2995.0,633216.0,1723632.46,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Overall,2021,0.061471161,0.278155768,3109.789739,584.5947201,3.099148116,0.0,460.0,2447.0,544933.0,1430503.28,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Overall,2022,0.061471161,0.278155768,3417.423631,627.0657981,3.445718022,0.0,369.0,2011.0,448740.0,1261029.32,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Overall,2023,0.061471161,0.278155768,3542.764785,713.3670908,4.404164364,0.0,326.0,1619.0,333902.0,1154941.32,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Novartis,2019,0.061471161,0.278155768,3151.793611,521.8094686,3.469211052,0.0,648.0,3914.0,744458.0,2042362.26,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Novartis,2020,0.061471161,0.278155768,3314.677808,575.5033255,3.278407654,0.0,520.0,2995.0,633216.0,1723632.46,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Novartis,2021,0.061471161,0.278155768,3109.789739,584.5947201,3.099148116,0.0,460.0,2447.0,544933.0,1430503.28,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Novartis,2022,0.061471161,0.278155768,3417.423631,627.0657981,3.445718022,0.0,369.0,2011.0,448740.0,1261029.32,L04AD|S01XA,Arthritis
Neoral,"Cyclosporine, Modified",1,Novartis,2023,0.061471161,0.278155768,3542.764785,713.3670908,4.404164364,0.0,326.0,1619.0,333902.0,1154941.32,L04AD|S01XA,Arthritis
Nerlynx,Neratinib Maleate,1,Overall,2019,0.131919376,0.080411221,51234.09415,12399.04878,74.65329298,0.0,810.0,3347.0,555898.0,41499616.26,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Overall,2020,0.131919376,0.080411221,64521.36372,14198.17358,89.70330283,0.0,654.0,2972.0,470406.0,42196971.87,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Overall,2021,0.131919376,0.080411221,69648.95968,16636.02009,104.2947686,0.0,434.0,1817.0,289829.0,30227648.5,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Overall,2022,0.131919376,0.080411221,75150.52031,17348.7978,113.428414,0.0,419.0,1815.0,277603.0,31488068.01,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Overall,2023,0.131919376,0.080411221,80843.51639,18787.28504,122.5493313,0.0,452.0,1945.0,298176.0,36541269.41,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Puma Biotechnol,2019,0.131919376,0.080411221,51234.09415,12399.04878,74.65329298,0.0,810.0,3347.0,555898.0,41499616.26,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Puma Biotechnol,2020,0.131919376,0.080411221,64521.36372,14198.17358,89.70330283,0.0,654.0,2972.0,470406.0,42196971.87,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Puma Biotechnol,2021,0.131919376,0.080411221,69648.95968,16636.02009,104.2947686,0.0,434.0,1817.0,289829.0,30227648.5,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Puma Biotechnol,2022,0.131919376,0.080411221,75150.52031,17348.7978,113.428414,0.0,419.0,1815.0,277603.0,31488068.01,L01EH,Other / Not classified
Nerlynx,Neratinib Maleate,1,Puma Biotechnol,2023,0.131919376,0.080411221,80843.51639,18787.28504,122.5493313,0.0,452.0,1945.0,298176.0,36541269.41,L01EH,Other / Not classified
Nesina,Alogliptin Benzoate,1,Overall,2019,-0.009083238,-0.070464314,1447.855483,487.390146,12.58600054,0.0,715.0,2124.0,82296.5,1035216.67,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Overall,2020,-0.009083238,-0.070464314,1389.795551,486.5924626,12.87234736,0.0,445.0,1271.0,48027.0,618459.02,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Overall,2021,-0.009083238,-0.070464314,1634.479136,554.9157562,12.78553911,0.0,220.0,648.0,27934.0,359585.41,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Overall,2022,-0.009083238,-0.070464314,882.8977725,440.9264615,13.05480464,0.0,422.0,845.0,28507.0,372582.86,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Overall,2023,-0.009083238,-0.070464314,1027.434267,436.3230677,12.13490679,1.0,389.0,916.0,32879.0,399671.93,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Takeda Pharmace,2019,-0.009083238,-0.070464314,1447.855483,487.390146,12.58600054,0.0,715.0,2124.0,82296.5,1035216.67,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Takeda Pharmace,2020,-0.009083238,-0.070464314,1389.795551,486.5924626,12.87234736,0.0,445.0,1271.0,48027.0,618459.02,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Takeda Pharmace,2021,-0.009083238,-0.070464314,1634.479136,554.9157562,12.78553911,0.0,220.0,648.0,27934.0,359585.41,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Takeda Pharmace,2022,-0.009083238,-0.070464314,882.8977725,440.9264615,13.05480464,0.0,422.0,845.0,28507.0,372582.86,A10BH,Diabetes
Nesina,Alogliptin Benzoate,1,Takeda Pharmace,2023,-0.009083238,-0.070464314,1027.434267,436.3230677,12.13490679,1.0,389.0,916.0,32879.0,399671.93,A10BH,Diabetes
Neulasta,PEGfilgrastim,1,Overall,2019,0.015934676,0.011757856,25042.69733,7723.937116,10554.26583,0.0,2217.0,7188.0,5260.4,55519659.99,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Overall,2020,0.015934676,0.011757856,25431.45738,7825.436999,10533.85567,0.0,1613.0,5242.0,3894.2,41020940.75,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Overall,2021,0.015934676,0.011757856,26560.67931,8016.180936,10824.75005,0.0,1203.0,3986.0,2951.8,31952497.21,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Overall,2022,0.015934676,0.011757856,25997.16869,8020.034024,11112.5718,0.0,1387.0,4496.0,3244.8,36058072.97,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Overall,2023,0.015934676,0.011757856,24840.07373,8216.105147,11243.23181,0.0,1671.0,5052.0,3691.8,41507763.2,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Amgen,2019,0.015934676,0.011757856,25042.69733,7723.937116,10554.26583,0.0,2217.0,7188.0,5260.4,55519659.99,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Amgen,2020,0.015934676,0.011757856,25431.45738,7825.436999,10533.85567,0.0,1613.0,5242.0,3894.2,41020940.75,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Amgen,2021,0.015934676,0.011757856,26560.67931,8016.180936,10824.75005,0.0,1203.0,3986.0,2951.8,31952497.21,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Amgen,2022,0.015934676,0.011757856,25997.16869,8020.034024,11112.5718,0.0,1387.0,4496.0,3244.8,36058072.97,L03AA,Other / Not classified
Neulasta,PEGfilgrastim,1,Amgen,2023,0.015934676,0.011757856,24840.07373,8216.105147,11243.23181,0.0,1671.0,5052.0,3691.8,41507763.2,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Overall,2019,0.017409037,0.008882378,22552.96447,6936.527929,10621.49033,0.0,1500.0,4877.0,3185.0,33829446.71,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Overall,2020,0.017409037,0.008882378,23249.39871,7040.416668,10612.51042,0.0,1406.0,4643.0,3080.2,32688654.59,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Overall,2021,0.017409037,0.008882378,24601.26765,7023.600583,10900.23869,0.0,1317.0,4613.0,2972.4,32399869.49,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Overall,2022,0.017409037,0.008882378,25500.39965,7306.7514,11280.47236,0.0,1347.0,4701.0,3045.0,34349038.33,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Overall,2023,0.017409037,0.008882378,26438.85217,7425.400235,11380.66978,0.0,1543.0,5494.0,3584.6,40795148.89,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Amgen,2019,0.017409037,0.008882378,22552.96447,6936.527929,10621.49033,0.0,1500.0,4877.0,3185.0,33829446.71,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Amgen,2020,0.017409037,0.008882378,23249.39871,7040.416668,10612.51042,0.0,1406.0,4643.0,3080.2,32688654.59,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Amgen,2021,0.017409037,0.008882378,24601.26765,7023.600583,10900.23869,0.0,1317.0,4613.0,2972.4,32399869.49,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Amgen,2022,0.017409037,0.008882378,25500.39965,7306.7514,11280.47236,0.0,1347.0,4701.0,3045.0,34349038.33,L03AA,Other / Not classified
Neulasta Onpro,PEGfilgrastim,1,Amgen,2023,0.017409037,0.008882378,26438.85217,7425.400235,11380.66978,0.0,1543.0,5494.0,3584.6,40795148.89,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Overall,2019,0.009405081,0.023351254,7767.522778,2786.224961,617.4602785,0.0,4388.0,12233.0,58139.9,34083889.95,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Overall,2020,0.009405081,0.023351254,8565.44034,2823.50521,624.5227959,0.0,2796.0,8482.0,40541.7,23948971.19,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Overall,2021,0.009405081,0.023351254,8801.899549,2723.203902,624.138132,0.0,1684.0,5443.0,25238.3,14822398.84,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Overall,2022,0.009405081,0.023351254,9508.754282,2801.452764,626.3920595,0.0,1177.0,3995.0,19133.9,11191803.79,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Overall,2023,0.009405081,0.023351254,8841.359927,2853.906308,641.0190994,0.0,1092.0,3383.0,16065.8,9654765.04,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Amgen,2019,0.009405081,0.023351254,7767.522778,2786.224961,617.4602785,0.0,4388.0,12233.0,58139.9,34083889.95,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Amgen,2020,0.009405081,0.023351254,8565.44034,2823.50521,624.5227959,0.0,2796.0,8482.0,40541.7,23948971.19,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Amgen,2021,0.009405081,0.023351254,8801.899549,2723.203902,624.138132,0.0,1684.0,5443.0,25238.3,14822398.84,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Amgen,2022,0.009405081,0.023351254,9508.754282,2801.452764,626.3920595,0.0,1177.0,3995.0,19133.9,11191803.79,L03AA,Other / Not classified
Neupogen,Filgrastim,1,Amgen,2023,0.009405081,0.023351254,8841.359927,2853.906308,641.0190994,0.0,1092.0,3383.0,16065.8,9654765.04,L03AA,Other / Not classified
Neupro,Rotigotine,1,Overall,2019,0.05393067,0.063990259,4825.132955,874.2414006,22.66726495,0.0,18988.0,104799.0,4042358.0,91619624.54,N04BC,Other / Not classified
Neupro,Rotigotine,1,Overall,2020,0.05393067,0.063990259,5311.743536,944.5666138,23.76288819,0.0,17911.0,100722.0,4004279.0,95138638.47,N04BC,Other / Not classified
Neupro,Rotigotine,1,Overall,2021,0.05393067,0.063990259,5296.395528,990.5411185,24.35070605,0.0,17866.0,95529.0,3886242.0,94625402.51,N04BC,Other / Not classified
Neupro,Rotigotine,1,Overall,2022,0.05393067,0.063990259,5793.375969,1082.898915,26.28510042,0.0,16663.0,89145.0,3672963.0,96535023.77,N04BC,Other / Not classified
Neupro,Rotigotine,1,Overall,2023,0.05393067,0.063990259,6050.388151,1168.050672,27.96709079,0.0,15325.0,79382.0,3315743.0,92722198.42,N04BC,Other / Not classified
Neupro,Rotigotine,1,UCB Pharma,2019,0.05393067,0.063990259,4825.132955,874.2414006,22.66726495,0.0,18988.0,104799.0,4042358.0,91619624.54,N04BC,Other / Not classified
Neupro,Rotigotine,1,UCB Pharma,2020,0.05393067,0.063990259,5311.743536,944.5666138,23.76288819,0.0,17911.0,100722.0,4004279.0,95138638.47,N04BC,Other / Not classified
Neupro,Rotigotine,1,UCB Pharma,2021,0.05393067,0.063990259,5296.395528,990.5411185,24.35070605,0.0,17866.0,95529.0,3886242.0,94625402.51,N04BC,Other / Not classified
Neupro,Rotigotine,1,UCB Pharma,2022,0.05393067,0.063990259,5793.375969,1082.898915,26.28510042,0.0,16663.0,89145.0,3672963.0,96535023.77,N04BC,Other / Not classified
Neupro,Rotigotine,1,UCB Pharma,2023,0.05393067,0.063990259,6050.388151,1168.050672,27.96709079,0.0,15325.0,79382.0,3315743.0,92722198.42,N04BC,Other / Not classified
Neurontin,Gabapentin,1,Overall,2019,0.060738216,0.084165681,5926.080176,1124.275903,7.130273062,0.0,4365.0,23008.0,3774423.5,25867339.97,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Overall,2020,0.060738216,0.084165681,6515.577524,1236.63645,7.401066933,0.0,3925.0,20680.0,3654350.5,25573641.78,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Overall,2021,0.060738216,0.084165681,6875.027643,1343.17787,8.022955684,0.0,3182.0,16287.0,2946101.0,21876337.96,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Overall,2022,0.060738216,0.084165681,7321.028001,1430.867957,8.326133489,0.0,2807.0,14362.0,2645257.0,20550125.6,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Overall,2023,0.060738216,0.084165681,7970.931437,1555.138976,9.026908185,0.0,2533.0,12983.0,2380354.0,20190369.33,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Pfizer/Viatris,2019,0.060738216,0.084165681,5998.919288,1124.275903,7.130273062,0.0,4312.0,23008.0,3774423.5,25867339.97,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Pfizer/Viatris,2020,0.060738216,0.084165681,6538.900992,1236.63645,7.401066933,0.0,3911.0,20680.0,3654350.5,25573641.78,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Pfizer/Viatris,2021,0.060738216,0.084165681,6883.680919,1343.17787,8.022955684,0.0,3178.0,16287.0,2946101.0,21876337.96,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Pfizer/Viatris,2022,0.060738216,0.084165681,7321.028001,1430.867957,8.326133489,0.0,2807.0,14362.0,2645257.0,20550125.6,N02BF,Other / Not classified
Neurontin,Gabapentin,1,Pfizer/Viatris,2023,0.060738216,0.084165681,7970.931437,1555.138976,9.026908185,0.0,2533.0,12983.0,2380354.0,20190369.33,N02BF,Other / Not classified
Nevanac,Nepafenac,2,Overall,2019,0.042272069,0.145778557,810.6796877,371.3954784,91.61938284,0.0,5219.0,11392.0,46179.5,4230937.29,S01BC,Other / Not classified
Nevanac,Nepafenac,2,Overall,2020,0.042272069,0.145778557,946.4457369,397.3070735,91.98179233,0.0,3216.0,7661.0,33091.0,3043769.49,S01BC,Other / Not classified
Nevanac,Nepafenac,2,Overall,2021,0.042272069,0.145778557,978.7611361,413.5173464,92.5868539,0.0,2799.0,6625.0,29589.0,2739552.42,S01BC,Other / Not classified
Nevanac,Nepafenac,2,Overall,2022,0.042272069,0.145778557,991.1872113,423.5163009,94.36502749,0.0,2130.0,4985.0,22373.0,2111228.76,S01BC,Other / Not classified
Nevanac,Nepafenac,2,Overall,2023,0.042272069,0.145778557,1172.665808,508.3874914,108.121425,0.0,1386.0,3197.0,15028.0,1625314.81,S01BC,Other / Not classified
Nevanac,Nepafenac,1,Alcon/Novartis,2019,0.037970945,0.126982257,810.6796877,371.3954784,91.61938284,0.0,5219.0,11392.0,46179.5,4230937.29,S01BC,Other / Not classified
Nevanac,Nepafenac,1,Alcon/Novartis,2020,0.037970945,0.126982257,946.4457369,397.3070735,91.98179233,0.0,3216.0,7661.0,33091.0,3043769.49,S01BC,Other / Not classified
Nevanac,Nepafenac,1,Alcon/Novartis,2021,0.037970945,0.126982257,978.7611361,413.5173464,92.5868539,0.0,2799.0,6625.0,29589.0,2739552.42,S01BC,Other / Not classified
Nevanac,Nepafenac,1,Alcon/Novartis,2022,0.037970945,0.126982257,991.1872113,423.5163009,94.36502749,0.0,2130.0,4985.0,22373.0,2111228.76,S01BC,Other / Not classified
Nevanac,Nepafenac,1,Alcon/Novartis,2023,0.037970945,0.126982257,478.5647024,377.4594836,106.3477116,0.0,168.0,213.0,756.0,80398.87,S01BC,Other / Not classified
Nevirapine,Nevirapine,4,Overall,2019,-0.013106685,-0.080233447,310.2748213,51.37139864,0.612746209,0.0,1707.0,10310.0,863290.0,529639.12,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,4,Overall,2020,-0.013106685,-0.080233447,298.5481067,43.72738865,0.491182203,0.0,1368.0,9340.0,821736.2,408413.81,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,4,Overall,2021,-0.013106685,-0.080233447,329.6710125,51.12000643,0.566334893,0.0,1205.0,7771.0,715587.0,397253.57,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,4,Overall,2022,-0.013106685,-0.080233447,360.3771651,57.98805875,0.631951645,0.0,1090.0,6774.0,638493.0,392811.11,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,4,Overall,2023,-0.013106685,-0.080233447,330.3290891,54.46026325,0.581247986,0.0,977.0,5926.0,569926.0,322731.52,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Mylan,2019,0.020149192,-0.017494545,187.0036436,41.7785918,0.618400468,0.0,376.0,1683.0,113702.0,70313.37,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Mylan,2020,0.020149192,-0.017494545,206.7171103,30.75033937,0.450397654,0.0,263.0,1768.0,120708.0,54366.6,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Mylan,2021,0.020149192,-0.017494545,270.0015152,41.21842714,0.582001176,0.0,198.0,1297.0,91856.0,53460.3,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Mylan,2022,0.020149192,-0.017494545,252.1246,50.32427146,0.6816942,0.0,300.0,1503.0,110955.0,75637.38,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Mylan,2023,0.020149192,-0.017494545,237.5668056,52.63018462,0.669768271,0.0,360.0,1625.0,127692.0,85524.05,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Macleods Pharma,2020,0.236098956,-0.034909007,38.65082353,31.28876191,0.246645646,0.0,85.0,105.0,13320.0,3285.32,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Macleods Pharma,2021,0.236098956,-0.034909007,138.8341916,33.2167765,0.248157016,0.0,167.0,698.0,93430.0,23185.31,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Macleods Pharma,2022,0.236098956,-0.034909007,202.38,59.90448,0.48268623,0.0,481.0,1625.0,201673.0,97344.78,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Macleods Pharma,2023,0.236098956,-0.034909007,222.5390729,57.50724472,0.465836133,0.0,453.0,1753.0,216407.0,100810.2,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Camber Pharmace,2019,0.02021713,-0.120621424,262.5916834,46.55034387,0.554926695,0.0,897.0,5060.0,424461.0,235544.74,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Camber Pharmace,2020,0.02021713,-0.120621424,246.1991154,39.78357365,0.461584506,0.0,780.0,4827.0,416035.0,192035.31,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Camber Pharmace,2021,0.02021713,-0.120621424,287.5566054,47.60765504,0.582939021,0.0,598.0,3612.0,294986.0,171958.85,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Camber Pharmace,2022,0.02021713,-0.120621424,298.5384087,57.38165808,0.683644276,0.0,597.0,3106.0,260702.0,178227.43,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Camber Pharmace,2023,0.02021713,-0.120621424,247.520539,53.3304165,0.60118213,0.0,538.0,2497.0,221507.0,133166.05,J05AG|J05AR,Other / Not classified
Nevirapine,Nevirapine,1,Aurobindo Pharm,2019,0.02088625,0.164879946,322.9163204,62.73647603,0.692098781,0.0,693.0,3567.0,325127.0,223781.01,J05AG|J05AR,Other / Not classified
