,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
54982,Pulmicort Flexhaler,Budesonide,2,Overall,2021,0.0370509061,0.0360136198,955.2311527,332.50553567,240.40433606,0.0,54611.0,156888.0,217182.9,52166128.48,A07EA|D07AC|R01AD|R03AK|R03BA,Other / Not classified
54983,Pulmicort Flexhaler,Budesonide,2,Overall,2022,0.0370509061,0.0360136198,941.47891627,336.81074819,241.66190014,0.0,49828.0,139283.0,194465.0,46912011.44,A07EA|D07AC|R01AD|R03AK|R03BA,Other / Not classified
54984,Pulmicort Flexhaler,Budesonide,2,Overall,2023,0.0370509061,0.0360136198,951.57097284,355.36160801,250.36501993,0.0,43954.0,117698.0,167458.93,41825350.54,A07EA|D07AC|R01AD|R03AK|R03BA,Other / Not classified
54995,Pulmozyme,Dornase Alfa,1,Overall,2019,0.042035919,0.0779925549,19711.085082,4771.3340873,45.977331702,0.0,122.0,504.0,52303.0,2404752.38,R05CB,Other / Not classified
54996,Pulmozyme,Dornase Alfa,1,Overall,2020,0.042035919,0.0779925549,19968.238304,4915.2586593,46.918542163,0.0,112.0,455.0,47666.5,2236442.69,R05CB,Other / Not classified
54997,Pulmozyme,Dornase Alfa,1,Overall,2021,0.042035919,0.0779925549,19261.024646,4708.2504691,47.784524245,0.0,99.0,405.0,39905.0,1906841.44,R05CB,Other / Not classified
54998,Pulmozyme,Dornase Alfa,1,Overall,2022,0.042035919,0.0779925549,21813.475957,5325.8876364,50.287351073,0.0,94.0,385.0,40775.0,2050466.74,R05CB,Other / Not classified
54999,Pulmozyme,Dornase Alfa,1,Overall,2023,0.042035919,0.0779925549,26433.308621,5541.4406024,54.209390064,0.0,87.0,415.0,42422.5,2299697.85,R05CB,Other / Not classified
55005,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,1,Overall,2019,0.2522173059,-0.117133954,,,,nan,,,,,,Other / Not classified
55006,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,1,Overall,2020,0.2522173059,-0.117133954,39.35863876,21.047993848,0.157299246,0.0,6259.0,11704.0,1566096.0,246345.72,,Other / Not classified
55007,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,1,Overall,2021,0.2522173059,-0.117133954,122.53631044,40.68374386,0.2938072594,0.0,4529.0,13641.0,1888881.0,554966.95,,Other / Not classified
55008,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,1,Overall,2022,0.2522173059,-0.117133954,151.81867112,58.001772672,0.3498411813,0.0,5388.0,14103.0,2338201.0,817999.0,,Other / Not classified
55009,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,1,Overall,2023,0.2522173059,-0.117133954,130.01939779,48.627124625,0.3088629005,0.0,2989.0,7992.0,1258254.0,388627.98,,Other / Not classified
55015,Pure Comfort Pen Needle,"Pen Needle, Diabetic",1,Overall,2019,0.0953290444,0.0013105316,,,,nan,,,,,,Other / Not classified
55016,Pure Comfort Pen Needle,"Pen Needle, Diabetic",1,Overall,2020,0.0953290444,0.0013105316,131.89760563,67.860362319,0.6626640035,0.0,71.0,138.0,14080.0,9364.73,,Other / Not classified
55017,Pure Comfort Pen Needle,"Pen Needle, Diabetic",1,Overall,2021,0.0953290444,0.0013105316,209.93021108,129.37162602,0.8463824801,0.0,379.0,615.0,93980.0,79563.55,,Other / Not classified
55018,Pure Comfort Pen Needle,"Pen Needle, Diabetic",1,Overall,2022,0.0953290444,0.0013105316,275.66455882,109.19528155,0.8696778467,0.0,204.0,515.0,64665.0,56235.57,,Other / Not classified
55019,Pure Comfort Pen Needle,"Pen Needle, Diabetic",1,Overall,2023,0.0953290444,0.0013105316,353.21622378,121.12690647,0.870817587,0.0,143.0,417.0,57960.0,50509.92,,Other / Not classified
55026,Purixan,Mercaptopurine,1,Overall,2020,0.0461795168,0.0523847359,5119.6141667,1365.2304444,13.576877348,0.0,12.0,45.0,4525.0,61435.37,L01BB,Other / Not classified
55027,Purixan,Mercaptopurine,1,Overall,2021,0.0461795168,0.0523847359,7841.67125,1742.5936111,13.701729824,0.0,16.0,72.0,9157.0,125466.74,L01BB,Other / Not classified
55028,Purixan,Mercaptopurine,1,Overall,2022,0.0461795168,0.0523847359,8297.6664286,1968.9377966,14.52091625,0.0,14.0,59.0,8000.0,116167.33,L01BB,Other / Not classified
55035,Pylera,Bismuth/Metronid/Tetracycline,1,Overall,2019,-0.010887774,-0.064857908,1001.5333894,970.85223397,7.8141901748,0.0,5411.0,5582.0,693520.0,5419297.17,,Other / Not classified
55036,Pylera,Bismuth/Metronid/Tetracycline,1,Overall,2020,-0.010887774,-0.064857908,1002.3340949,971.59812606,7.8280020471,0.0,3983.0,4109.0,510002.0,3992296.7,,Other / Not classified
55037,Pylera,Bismuth/Metronid/Tetracycline,1,Overall,2021,-0.010887774,-0.064857908,1020.9861366,984.88410837,7.8867610044,0.0,3792.0,3931.0,490896.0,3871579.43,,Other / Not classified
55038,Pylera,Bismuth/Metronid/Tetracycline,1,Overall,2022,-0.010887774,-0.064857908,1026.5220694,997.01503481,7.998133556,0.0,4325.0,4453.0,555093.0,4439707.95,,Other / Not classified
55039,Pylera,Bismuth/Metronid/Tetracycline,1,Overall,2023,-0.010887774,-0.064857908,968.00640078,938.78356604,7.4793913429,0.0,2056.0,2120.0,266094.0,1990221.16,,Other / Not classified
55045,Pyrazinamide,Pyrazinamide,4,Overall,2019,0.0607006124,0.0252428386,210.52104732,217.26311449,2.9998632515,0.0,1289.0,1249.0,90458.0,271361.63,J04AK|J04AM,Other / Not classified
55046,Pyrazinamide,Pyrazinamide,4,Overall,2020,0.0607006124,0.0252428386,336.47903827,210.22203556,2.6969668653,0.0,1019.0,1631.0,127132.5,342872.14,J04AK|J04AM,Other / Not classified
55047,Pyrazinamide,Pyrazinamide,4,Overall,2021,0.0607006124,0.0252428386,527.35956084,287.33998006,3.7096015705,0.0,1093.0,2006.0,155386.5,576404.0,J04AK|J04AM,Other / Not classified
55048,Pyrazinamide,Pyrazinamide,4,Overall,2022,0.0607006124,0.0252428386,552.80743635,281.09270982,3.7037869048,0.0,1139.0,2240.0,169976.0,629647.67,J04AK|J04AM,Other / Not classified
55049,Pyrazinamide,Pyrazinamide,4,Overall,2023,0.0607006124,0.0252428386,540.40630204,284.48548346,3.797281,0.0,1225.0,2327.0,174208.0,661997.72,J04AK|J04AM,Other / Not classified
55070,Pyridium,Phenazopyridine HCl,1,Overall,2019,-0.013003736,0.0269436572,82.774432432,76.185422886,4.5125103566,0.0,185.0,201.0,3331.0,15313.27,,Other / Not classified
55071,Pyridium,Phenazopyridine HCl,1,Overall,2020,-0.013003736,0.0269436572,99.849603524,91.394596774,3.9399384113,0.0,227.0,248.0,5649.0,22665.86,,Other / Not classified
55072,Pyridium,Phenazopyridine HCl,1,Overall,2021,-0.013003736,0.0269436572,119.16555556,98.02327957,4.0235297627,0.0,306.0,372.0,9378.0,36464.66,,Other / Not classified
55073,Pyridium,Phenazopyridine HCl,1,Overall,2022,-0.013003736,0.0269436572,92.128301887,81.38,4.1699767149,0.0,265.0,300.0,5800.0,24414.0,,Other / Not classified
55074,Pyridium,Phenazopyridine HCl,1,Overall,2023,-0.013003736,0.0269436572,80.702986577,72.438222892,4.282331138,0.0,298.0,332.0,5580.0,24049.49,,Other / Not classified
55080,Pyridostigmine Bromide,Pyridostigmine Bromide,9,Overall,2019,0.0026357831,0.0908588824,471.40717169,99.817392568,0.5978467998,0.0,49397.0,233287.0,38539757.25,23286100.06,N07AA,Other / Not classified
55081,Pyridostigmine Bromide,Pyridostigmine Bromide,9,Overall,2020,0.0026357831,0.0908588824,467.07080786,101.31089996,0.5687810241,0.0,49922.0,230154.0,40398128.65,23317108.87,N07AA,Other / Not classified
55082,Pyridostigmine Bromide,Pyridostigmine Bromide,9,Overall,2021,0.0026357831,0.0908588824,423.54362313,97.611180547,0.5320350539,0.0,51715.0,224396.0,40242532.424,21903558.47,N07AA,Other / Not classified
55083,Pyridostigmine Bromide,Pyridostigmine Bromide,9,Overall,2022,0.0026357831,0.0908588824,438.78290167,104.11860432,0.5538525211,0.0,53421.0,225130.0,41177033.349,23440221.39,N07AA,Other / Not classified
55084,Pyridostigmine Bromide,Pyridostigmine Bromide,9,Overall,2023,0.0026357831,0.0908588824,453.21392131,109.74174664,0.6041749422,0.0,56300.0,232509.0,42722065.833,25515943.77,N07AA,Other / Not classified
55130,Pyridostigmine Bromide ER,Pyridostigmine Bromide,4,Overall,2019,0.0196893322,0.0758360131,3192.6360997,648.41955056,9.5668394188,0.0,3710.0,18267.0,1239175.0,11844679.93,N07AA,Other / Not classified
55131,Pyridostigmine Bromide ER,Pyridostigmine Bromide,4,Overall,2020,0.0196893322,0.0758360131,3243.9827656,662.73387495,9.3406190881,0.0,3728.0,18248.0,1291609.0,12093567.75,N07AA,Other / Not classified
55132,Pyridostigmine Bromide ER,Pyridostigmine Bromide,4,Overall,2021,0.0196893322,0.0758360131,3292.0961343,712.74104855,9.2545842997,0.0,3826.0,17672.0,1359290.5,12595559.81,N07AA,Other / Not classified
55133,Pyridostigmine Bromide ER,Pyridostigmine Bromide,4,Overall,2022,0.0196893322,0.0758360131,3438.728795,767.31964848,9.6137740238,0.0,3942.0,17666.0,1411308.0,13555468.91,N07AA,Other / Not classified
55134,Pyridostigmine Bromide ER,Pyridostigmine Bromide,4,Overall,2023,0.0196893322,0.0758360131,3681.0580355,833.17937727,10.342844317,0.0,4169.0,18419.0,1483006.0,15346330.95,N07AA,Other / Not classified
55155,Pyrimethamine,Pyrimethamine,3,Overall,2019,-0.051711842,-0.001469224,,,,nan,,,,,P01BD,Other / Not classified
55156,Pyrimethamine,Pyrimethamine,3,Overall,2020,-0.051711842,-0.001469224,89696.507027,26029.574588,462.12488784,0.0,74.0,255.0,14363.0,6637541.52,P01BD,Other / Not classified
55157,Pyrimethamine,Pyrimethamine,3,Overall,2021,-0.051711842,-0.001469224,96243.015041,23211.550686,446.604117,0.0,123.0,510.0,26505.0,11837890.85,P01BD,Other / Not classified
55158,Pyrimethamine,Pyrimethamine,3,Overall,2022,-0.051711842,-0.001469224,81863.043969,19462.901561,394.65615891,0.0,131.0,551.0,27489.0,10724058.76,P01BD,Other / Not classified
55159,Pyrimethamine,Pyrimethamine,3,Overall,2023,-0.051711842,-0.001469224,95480.755789,20662.122551,394.07632046,0.0,95.0,439.0,22962.0,9070671.8,P01BD,Other / Not classified
55175,Pyrukynd,Mitapivat Sulfate,1,Overall,2019,0.0030089823,0.0030089823,,,,nan,,,,,B06AX,Other / Not classified
55176,Pyrukynd,Mitapivat Sulfate,1,Overall,2020,0.0030089823,0.0030089823,,,,nan,,,,,B06AX,Other / Not classified
55177,Pyrukynd,Mitapivat Sulfate,1,Overall,2021,0.0030089823,0.0030089823,,,,nan,,,,,B06AX,Other / Not classified
55179,Pyrukynd,Mitapivat Sulfate,1,Overall,2023,0.0030089823,0.0030089823,171783.67269,27401.076626,477.54503518,0.0,26.0,163.0,9352.0,4466375.49,B06AX,Other / Not classified
55185,Qalsody,Tofersen,1,Overall,2019,,,,,,nan,,,,,N07XX,Other / Not classified
55186,Qalsody,Tofersen,1,Overall,2020,,,,,,nan,,,,,N07XX,Other / Not classified
55187,Qalsody,Tofersen,1,Overall,2021,,,,,,nan,,,,,N07XX,Other / Not classified
55188,Qalsody,Tofersen,1,Overall,2022,,,,,,nan,,,,,N07XX,Other / Not classified
55195,Qbrelis,Lisinopril,1,Overall,2019,0.0530962187,0.1075184855,5592.6139669,1345.3405368,3.4063968891,0.0,121.0,503.0,198657.5,676706.29,C09AA,Hypertension
55196,Qbrelis,Lisinopril,1,Overall,2020,0.0530962187,0.1075184855,6072.2058156,1441.3821886,3.7417555437,0.0,141.0,594.0,228818.0,856181.02,C09AA,Hypertension
55197,Qbrelis,Lisinopril,1,Overall,2021,0.0530962187,0.1075184855,6065.7298758,1453.2477827,3.7358269003,0.0,161.0,672.0,261410.0,976582.51,C09AA,Hypertension
55198,Qbrelis,Lisinopril,1,Overall,2022,0.0530962187,0.1075184855,6228.7227174,1540.4368011,3.7828269749,0.0,184.0,744.0,302970.5,1146084.98,C09AA,Hypertension
55199,Qbrelis,Lisinopril,1,Overall,2023,0.0530962187,0.1075184855,7297.4889706,1685.9430917,4.1895508023,0.0,204.0,883.0,355333.5,1488687.75,C09AA,Hypertension
55205,Qbrexza,Glycopyrronium Tosylate,1,Overall,2019,0.0146335503,0.0146335503,,,,nan,159.0,,,,D11AA,Other / Not classified
55206,Qbrexza,Glycopyrronium Tosylate,1,Overall,2020,0.0146335503,0.0146335503,,,,nan,607.0,,,,D11AA,Other / Not classified
55207,Qbrexza,Glycopyrronium Tosylate,1,Overall,2021,0.0146335503,0.0146335503,,,,nan,683.0,,,,D11AA,Other / Not classified
55208,Qbrexza,Glycopyrronium Tosylate,1,Overall,2022,0.0146335503,0.0146335503,1214.026615,757.78758065,22.44009648,0.0,774.0,1240.0,41874.0,939656.6,D11AA,Other / Not classified
55209,Qbrexza,Glycopyrronium Tosylate,1,Overall,2023,0.0146335503,0.0146335503,2225.28843,755.7583347,22.768474761,0.0,828.0,2438.0,80925.0,1842538.82,D11AA,Other / Not classified
55215,Qelbree,Viloxazine HCl,1,Overall,2019,0.0679897908,0.0672939371,,,,nan,,,,,,Other / Not classified
55216,Qelbree,Viloxazine HCl,1,Overall,2020,0.0679897908,0.0672939371,,,,nan,,,,,,Other / Not classified
55217,Qelbree,Viloxazine HCl,1,Overall,2021,0.0679897908,0.0672939371,792.74181818,415.24571429,10.432456447,0.0,44.0,84.0,3344.0,34880.64,,Other / Not classified
55218,Qelbree,Viloxazine HCl,1,Overall,2022,0.0679897908,0.0672939371,1167.1487835,515.15532512,11.149021174,0.0,896.0,2030.0,93758.0,1045765.31,,Other / Not classified
55219,Qelbree,Viloxazine HCl,1,Overall,2023,0.0679897908,0.0672939371,1814.7682904,582.92086578,11.899282704,0.0,2252.0,7011.0,343439.0,4086858.19,,Other / Not classified
55225,Qinlock,Ripretinib,1,Overall,2019,0.060650772,0.072166882,,,,nan,,,,,L01EX,Other / Not classified
55226,Qinlock,Ripretinib,1,Overall,2020,0.060650772,0.072166882,104329.53127,33292.147175,364.69922762,0.0,157.0,492.0,44913.0,16379736.41,L01EX,Other / Not classified
55227,Qinlock,Ripretinib,1,Overall,2021,0.060650772,0.072166882,142768.16544,35657.622806,372.44744563,0.0,259.0,1037.0,99281.0,36976954.85,L01EX,Other / Not classified
55228,Qinlock,Ripretinib,1,Overall,2022,0.060650772,0.072166882,177591.79421,38547.056107,405.87256167,0.0,252.0,1161.0,110264.0,44753132.14,L01EX,Other / Not classified
55229,Qinlock,Ripretinib,1,Overall,2023,0.060650772,0.072166882,204443.04631,40760.732455,435.16311892,0.0,255.0,1279.0,119801.0,52132976.81,L01EX,Other / Not classified
55235,Qnasl,Beclomethasone Dipropionate,1,Overall,2019,0.0653922651,0.0567456333,1052.0592265,311.07812528,21.976507013,0.0,5249.0,17752.0,251280.1,5522258.88,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55236,Qnasl,Beclomethasone Dipropionate,1,Overall,2020,0.0653922651,0.0567456333,1277.1358636,343.69910479,22.56432908,0.0,4371.0,16242.0,247397.6,5582360.86,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55237,Qnasl,Beclomethasone Dipropionate,1,Overall,2021,0.0653922651,0.0567456333,1361.879257,370.79544816,24.144740995,0.0,3876.0,14236.0,218625.0,5278644.0,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55238,Qnasl,Beclomethasone Dipropionate,1,Overall,2022,0.0653922651,0.0567456333,1508.1135045,412.05955165,26.793309557,0.0,3370.0,12334.0,189687.0,5082342.51,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55239,Qnasl,Beclomethasone Dipropionate,1,Overall,2023,0.0653922651,0.0567456333,1608.5544613,435.021558,28.313712876,0.0,2970.0,10982.0,168731.2,4777406.75,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55245,Qnasl Children,Beclomethasone Dipropionate,1,Overall,2019,0.0504218566,0.0645568514,845.08147929,322.39,36.275118742,0.0,169.0,443.0,3937.1,142818.77,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55246,Qnasl Children,Beclomethasone Dipropionate,1,Overall,2020,0.0504218566,0.0645568514,1143.2250355,373.13594907,35.11867756,0.0,141.0,432.0,4590.0,161194.73,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55247,Qnasl Children,Beclomethasone Dipropionate,1,Overall,2021,0.0504218566,0.0645568514,1203.2233813,374.9956278,37.492837608,0.0,139.0,446.0,4460.8,167248.05,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55248,Qnasl Children,Beclomethasone Dipropionate,1,Overall,2022,0.0504218566,0.0645568514,1239.0723077,464.20576369,41.485371381,0.0,130.0,347.0,3882.8,161079.4,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55249,Qnasl Children,Beclomethasone Dipropionate,1,Overall,2023,0.0504218566,0.0645568514,1381.4354167,473.635,44.163536338,0.0,120.0,350.0,3753.6,165772.25,A07EA|D07AC|R01AD|R03BA,Other / Not classified
55255,Qtern,Dapagliflozin/Saxagliptin HCl,1,Overall,2019,0.0151036852,-0.001250809,2330.0451899,659.1712444,15.665113471,0.0,316.0,1117.0,47040.0,736294.28,,Other / Not classified
55256,Qtern,Dapagliflozin/Saxagliptin HCl,1,Overall,2020,0.0151036852,-0.001250809,3418.8710843,801.92333468,15.983010791,0.0,581.0,2477.0,124282.0,1986364.1,,Other / Not classified
55257,Qtern,Dapagliflozin/Saxagliptin HCl,1,Overall,2021,0.0151036852,-0.001250809,3823.0985935,870.99119969,16.405944076,0.0,583.0,2559.0,135856.0,2228866.48,,Other / Not classified
55258,Qtern,Dapagliflozin/Saxagliptin HCl,1,Overall,2022,0.0151036852,-0.001250809,4176.9256341,872.00574219,16.654006217,0.0,481.0,2304.0,120629.0,2009101.23,,Other / Not classified
55259,Qtern,Dapagliflozin/Saxagliptin HCl,1,Overall,2023,0.0151036852,-0.001250809,4086.153943,881.28627561,16.633175231,0.0,421.0,1952.0,103349.0,1720270.81,,Other / Not classified
55265,Quadracel DTaP-Ipv,"Diph,Pertus(Acel),Tet,Polio/PF",1,Overall,2019,,,,,,nan,,,,,,Other / Not classified
55266,Quadracel DTaP-Ipv,"Diph,Pertus(Acel),Tet,Polio/PF",1,Overall,2020,,,,,,nan,,,,,,Other / Not classified
55267,Quadracel DTaP-Ipv,"Diph,Pertus(Acel),Tet,Polio/PF",1,Overall,2021,,,,,,nan,,,,,,Other / Not classified
55268,Quadracel DTaP-Ipv,"Diph,Pertus(Acel),Tet,Polio/PF",1,Overall,2022,,,,,,nan,,,,,,Other / Not classified
55275,Qudexy XR,Topiramate,1,Overall,2019,0.0692483002,0.087573688,4857.5280216,1030.8341908,20.967658926,0.0,556.0,2620.0,127988.0,2700785.58,A08AA|N03AX,Obesity
55276,Qudexy XR,Topiramate,1,Overall,2020,0.0692483002,0.087573688,5922.3498616,1125.2854109,21.804969167,0.0,578.0,3042.0,158339.0,3423118.22,A08AA|N03AX,Obesity
55277,Qudexy XR,Topiramate,1,Overall,2021,0.0692483002,0.087573688,6129.889493,1422.2946209,24.208920251,0.0,355.0,1530.0,90968.0,2176110.77,A08AA|N03AX,Obesity
55278,Qudexy XR,Topiramate,1,Overall,2022,0.0692483002,0.087573688,10071.271166,1601.5777561,25.200289243,0.0,163.0,1025.0,66056.0,1641617.2,A08AA|N03AX,Obesity
55279,Qudexy XR,Topiramate,1,Overall,2023,0.0692483002,0.087573688,9776.6005674,1723.12585,27.40717151,0.0,141.0,800.0,49188.0,1378500.68,A08AA|N03AX,Obesity
55285,Questran,Cholestyramine (With Sugar),1,Overall,2019,-0.024494921,0.1018200488,510.11586735,294.06679412,2.8259166988,0.0,588.0,1020.0,356065.0,299948.13,,Other / Not classified
55286,Questran,Cholestyramine (With Sugar),1,Overall,2020,-0.024494921,0.1018200488,1286.696259,430.96573494,2.518162404,0.0,139.0,415.0,228754.0,178850.78,,Other / Not classified
55287,Questran,Cholestyramine (With Sugar),1,Overall,2021,-0.024494921,0.1018200488,1157.5418548,427.18806548,2.3459367306,0.0,124.0,336.0,177921.0,143535.19,,Other / Not classified
55288,Questran,Cholestyramine (With Sugar),1,Overall,2022,-0.024494921,0.1018200488,1197.6358095,419.17253333,2.3225593741,0.0,105.0,300.0,154819.0,125751.76,,Other / Not classified
55289,Questran,Cholestyramine (With Sugar),1,Overall,2023,-0.024494921,0.1018200488,929.04925926,442.66464706,2.559042483,0.0,81.0,170.0,84890.0,75252.99,,Other / Not classified
55295,Questran Light,Cholestyramine/Aspartame,1,Overall,2019,0.0183506414,0.0831471896,834.2973913,246.01076923,0.7243969286,0.0,23.0,78.0,26489.4,19188.84,,Other / Not classified
55296,Questran Light,Cholestyramine/Aspartame,1,Overall,2020,0.0183506414,0.0831471896,1070.1123529,219.17963855,0.7042938444,0.0,17.0,83.0,25830.0,18191.91,,Other / Not classified
55297,Questran Light,Cholestyramine/Aspartame,1,Overall,2021,0.0183506414,0.0831471896,767.96294118,229.04157895,0.6757437888,0.0,17.0,57.0,19320.0,13055.37,,Other / Not classified
55298,Questran Light,Cholestyramine/Aspartame,1,Overall,2022,0.0183506414,0.0831471896,748.01761905,290.89574074,0.7192477106,0.0,21.0,54.0,21840.0,15708.37,,Other / Not classified
55305,Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,2019,0.0027695226,-0.27725832,150.18661557,21.363179875,0.413636529,0.0,1162522.0,8172718.0,428830289.44,174595244.7,N05AH,Other / Not classified
55306,Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,2020,0.0027695226,-0.27725832,146.15466549,20.98907876,0.3929650722,0.0,1212388.0,8442303.0,456950720.17,177196162.58,N05AH,Other / Not classified
55307,Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,2021,0.0027695226,-0.27725832,163.07406673,23.94460412,0.4456500976,0.0,1243682.0,8470062.0,463469397.35,202812281.46,N05AH,Other / Not classified
55308,Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,2022,0.0027695226,-0.27725832,209.51482066,30.992668191,0.5786824182,0.0,1282214.0,8667948.0,473587535.69,268642836.26,N05AH,Other / Not classified
55309,Quetiapine Fumarate,Quetiapine Fumarate,18,Overall,2023,0.0027695226,-0.27725832,150.56809994,22.436462098,0.4182379032,0.0,1335528.0,8962550.0,491466566.72,201087913.38,N05AH,Other / Not classified
55400,Quetiapine Fumarate ER,Quetiapine Fumarate,11,Overall,2019,-0.117669263,-0.292000859,917.12872358,161.02387376,3.6534345163,0.0,79151.0,450813.0,19779485.5,72591655.6,N05AH,Other / Not classified
55401,Quetiapine Fumarate ER,Quetiapine Fumarate,11,Overall,2020,-0.117669263,-0.292000859,828.23100453,130.52522989,2.8600124637,0.0,74184.0,470725.0,21355025.625,61441488.84,N05AH,Other / Not classified
55402,Quetiapine Fumarate ER,Quetiapine Fumarate,11,Overall,2021,-0.117669263,-0.292000859,786.79944559,118.95301171,2.573129299,0.0,73519.0,486282.0,22591434.61,57844708.44,N05AH,Other / Not classified
55403,Quetiapine Fumarate ER,Quetiapine Fumarate,11,Overall,2022,-0.117669263,-0.292000859,953.16310617,145.52115913,3.1274777656,0.0,74835.0,490169.0,22846957.079,71329961.05,N05AH,Other / Not classified
55404,Quetiapine Fumarate ER,Quetiapine Fumarate,11,Overall,2023,-0.117669263,-0.292000859,667.54183954,103.13887431,2.2142515709,0.0,76394.0,494442.0,23298882.0,50996191.29,N05AH,Other / Not classified
55460,Quillichew ER,Methylphenidate HCl,1,Overall,2019,0.0407319043,0.0063151282,2532.642,448.69641732,11.263714813,0.0,45.0,254.0,10110.0,113968.89,,Other / Not classified
55461,Quillichew ER,Methylphenidate HCl,1,Overall,2020,0.0407319043,0.0063151282,3084.1868182,456.91656566,12.020723912,0.0,44.0,297.0,11285.0,135704.22,,Other / Not classified
55462,Quillichew ER,Methylphenidate HCl,1,Overall,2021,0.0407319043,0.0063151282,3367.1567273,476.07614396,13.026470386,0.0,55.0,389.0,14221.0,185193.62,,Other / Not classified
55463,Quillichew ER,Methylphenidate HCl,1,Overall,2022,0.0407319043,0.0063151282,3141.8321875,485.69386473,13.131160743,0.0,64.0,414.0,15317.0,201077.26,,Other / Not classified
55464,Quillichew ER,Methylphenidate HCl,1,Overall,2023,0.0407319043,0.0063151282,2958.1306818,482.06574074,13.214085707,0.0,88.0,540.0,19704.0,260315.5,,Other / Not classified
55470,Quillivant XR,Methylphenidate HCl,1,Overall,2019,0.0564779202,-0.002460262,1906.5355556,523.1347561,2.0002821105,0.0,45.0,164.0,42891.0,85794.1,,Other / Not classified
55471,Quillivant XR,Methylphenidate HCl,1,Overall,2020,0.0564779202,-0.002460262,3076.8660526,660.57011299,2.4252418585,0.0,38.0,177.0,48210.0,116920.91,,Other / Not classified
55472,Quillivant XR,Methylphenidate HCl,1,Overall,2021,0.0564779202,-0.002460262,3283.597619,693.02060302,2.5051970936,0.0,42.0,199.0,55050.0,137911.1,,Other / Not classified
55473,Quillivant XR,Methylphenidate HCl,1,Overall,2022,0.0564779202,-0.002460262,3129.9213725,654.20487705,2.4980593114,0.0,51.0,244.0,63900.0,159625.99,,Other / Not classified
55474,Quillivant XR,Methylphenidate HCl,1,Overall,2023,0.0564779202,-0.002460262,3067.3896875,627.19789137,2.4919134298,0.0,64.0,313.0,78780.0,196312.94,,Other / Not classified
55480,Quinapril HCl,Quinapril HCl,6,Overall,2019,-0.00984474,0.2294594353,89.546829466,20.594238298,0.2400823782,0.0,211119.0,917977.0,79216434.83,18905037.09,,Other / Not classified
55481,Quinapril HCl,Quinapril HCl,6,Overall,2020,-0.00984474,0.2294594353,78.683607946,18.245159364,0.2041334952,0.0,198983.0,858129.0,77042508.0,15656700.36,,Other / Not classified
55482,Quinapril HCl,Quinapril HCl,6,Overall,2021,-0.00984474,0.2294594353,76.844440548,18.40586103,0.2014826724,0.0,188756.0,788056.0,72491574.5,14504849.22,,Other / Not classified
55483,Quinapril HCl,Quinapril HCl,6,Overall,2022,-0.00984474,0.2294594353,66.502618281,17.160544528,0.1876978408,0.0,181474.0,703270.0,64688274.75,12068496.15,,Other / Not classified
55484,Quinapril HCl,Quinapril HCl,6,Overall,2023,-0.00984474,0.2294594353,23.234677962,16.389356789,0.2307668813,0.0,44327.0,62841.0,4593231.21,1029923.57,,Other / Not classified
55515,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,2,Overall,2019,0.0235801405,0.2631509389,134.03854817,53.142096211,0.6001565754,0.0,23398.0,59016.0,5258543.0,3136233.95,,Other / Not classified
55516,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,2,Overall,2020,0.0235801405,0.2631509389,184.0903893,53.155115223,0.5759552339,0.0,22065.0,76417.0,7107028.0,4061954.44,,Other / Not classified
55517,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,2,Overall,2021,0.0235801405,0.2631509389,193.68182791,49.838749444,0.5252760244,0.0,20838.0,80980.0,7747373.25,4035941.93,,Other / Not classified
55518,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,2,Overall,2022,0.0235801405,0.2631509389,144.66940779,48.783959812,0.5215509297,0.0,18963.0,56235.0,5307546.0,2743365.98,,Other / Not classified
