Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Oxybutynin Chloride,Oxybutynin Chloride,1,Strides Pharma,,,,,,,,,,,,,,,,,,,,,,,,,2056078.43,7225081.5,66318,32644,0.2845751193,31.003323834,62.984880223,0,2874463.61,11104744.5,105648,42372,0.2588500447,27.207932095,67.838752242,0,-0.090398186,-0.090398186
Oxybutynin Chloride,Oxybutynin Chloride,1,Novitium/Ani Ph,22707271.62,62243781.667,592168,201097,0.3648118898,38.345995765,112.91700831,0,23763025.01,71264195.501,665033,214842,0.3334497056,35.732099024,110.60698099,0,22867155.7,78630002.567,722010,264172,0.2908197247,31.67152214,86.56161781,0,27402832.42,125028226.59,1115890,374458,0.2191731673,24.556929823,73.179989264,0,23349831.35,112119932.48,1030831,358120,0.2082576294,22.651464062,65.201137468,0,-0.049803258,-0.130773448
Oxybutynin Chloride,Oxybutynin Chloride,1,Morton Grove Ph,127263.67,3237111.426,7904,1978,0.0393139603,16.101172824,64.339570273,0,70305.89,1394827.562,3594,1163,0.0504047181,19.562017251,60.452184007,0,69946.01,1302752.75,3334,853,0.0536909325,20.979607079,82.000011723,0,46151.58,859899.094,2206,660,0.0536709253,20.920933817,69.926636364,0,3583.75,64629.698,210,122,0.0554505144,17.06547619,29.375,0,0.0331574152,0.0897821653
Oxybutynin Chloride,Oxybutynin Chloride,1,Marlex Pharm.,4198.41,21803,296,129,0.1925611154,14.183817568,32.545813953,0,527.87,1932,32,19,0.2732246377,16.4959375,27.782631579,1,965.06,4320,61,29,0.2233935185,15.820655738,33.277931034,0,852.58,3290,57,27,0.2591428571,14.95754386,31.577037037,1,869.7,4286,71,32,0.2029164722,12.249295775,27.178125,0,-0.216970614,0.0131813281
Oxybutynin Chloride,Oxybutynin Chloride,1,Major Pharmaceu,60721.81,132806,2979,572,0.4572218876,20.383286338,106.15701049,0,42957.89,94059,2151,457,0.45671217,19.971125058,93.9997593,0,20967.45,49002.5,1129,285,0.427885312,18.57170062,73.57,0,14141.04,33294,743,200,0.4247323842,19.032355316,70.7052,0,16186.99,39010,746,307,0.4149446296,21.698378016,52.726351792,0,-0.023044522,-0.023964118
Oxybutynin Chloride,Oxybutynin Chloride,1,Leading Pharma,,,,,,,,,,,,,,,,,109385.29,430725,5992,4461,0.2539562134,18.255221963,24.520351939,0,3058366.31,12621431.5,180080,54182,0.2423153277,16.983375777,56.446168654,0,4953141.42,21520509.984,293931,90019,0.2301591098,16.85137471,55.023288639,0,-0.050166938,-0.048005009
Oxybutynin Chloride,Oxybutynin Chloride,1,"KVK-Tech, Inc.",9966669.28,38641062.5,417541,143988,0.2579294832,23.869917637,69.21874934,0,9976482.33,40630813.5,421606,140065,0.2455398125,23.663046375,71.227518152,0,7095590.3,31038054.484,320101,117866,0.228609377,22.166723315,60.200484448,0,2315087.66,9472902.5,113172,46392,0.2443905297,20.456364295,49.902734523,0,1855640.71,7919391,98497,37625,0.2343160869,18.839565774,49.319354419,0,-0.041222722,-0.023718006
Oxybutynin Chloride,Oxybutynin Chloride,1,Heritage Pharma,71402.38,418477,4772,3923,0.1706243832,14.962778709,18.200963548,0,1382663.92,7437516.036,89149,29776,0.1859039918,15.509584179,46.435515852,0,3561859.72,25868315.5,276443,97257,0.1376919854,12.884608111,36.623170774,0,1155680.44,5591115,80149,28116,0.206699458,14.419149833,41.104013373,0,160625.99,783974,11024,4927,0.204886884,14.570572388,32.601175157,0,-0.008769128,0.0468109716
Oxybutynin Chloride,Oxybutynin Chloride,1,Eywa Pharma Inc,33939.46,116582,1544,1156,0.2911209278,21.981515544,29.359394464,0,1486922.53,4901421,67156,25542,0.3033656015,22.141320656,58.214804244,0,2849224.1,8922989.5,126402,39639,0.3193127259,22.540973244,71.879313303,0,668253.26,2125543.5,30892,14053,0.314391712,21.631919591,47.552356081,0,92523.31,319466.955,4580,1951,0.2896177791,20.20159607,47.423531522,0,-0.078799574,-0.001293335
Oxybutynin Chloride,Oxybutynin Chloride,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149640.56,222556,559,249,0.6723726163,267.69330948,600.96610442,0,,
Oxybutynin Chloride,Oxybutynin Chloride,1,Avkare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.92,700,12,,0.3784571429,22.076666667,,1,,
Oxybutynin Chloride,Oxybutynin Chloride,1,Avet Pharmaceut,,,,,,,,,,,,,,,,,,,,,,,,,114243.48,507500,5436,3233,0.2251103054,21.016092715,35.336678008,0,723238.6,14074868.5,98686,40626,0.0513851053,7.3286849198,17.802358096,0,-0.771733661,-0.771733661
Oxybutynin Chloride,Oxybutynin Chloride,1,AHP,5702.67,14640.5,397,96,0.3895133363,14.36440806,59.4028125,0,4389.54,13273,270,91,0.3307119717,16.257555556,48.236703297,0,2478.15,7270,142,65,0.3408734525,17.451760563,38.125384615,0,1648.33,4673,91,47,0.3527348598,18.113516484,35.070851064,0,241.38,509,22,12,0.4742239686,10.971818182,20.115,1,0.3444204772,0.0504255874
Oxybutynin Chloride ER,Oxybutynin Chloride,13,Overall,151720755.92,163887440.81,3073420,779890,0.9263100192,49.365448237,194.54122494,0,153456047.23,185410631.41,3242728,791694,0.8321163399,47.323132631,193.83252523,0,146897577.54,192055726.57,3248192,834093,0.767923204,45.224413317,176.11654521,0,137551838.44,196005083.74,3250424,846868,0.7023087895,42.31812171,162.42417761,0,113070735.54,207695389.12,3360126,881680,0.5455067543,33.650742722,128.24464153,0,-0.223266514,-0.12398621
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Rising Pharm,14103093.25,17031965,327226,124410,0.8265873686,43.098938501,113.35980428,0,4734654.3,5973942,120371,53493,0.7897439305,39.333845361,88.509791935,0,2797669.87,3708144,73123,35810,0.7550493137,38.259779686,78.125380341,0,3427530.17,5228296,102387,44770,0.6546341856,33.476224228,76.55863681,0,8727973.41,18124068,278262,113764,0.4807933481,31.366027018,76.719994111,0,-0.265554169,-0.126692034
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Marlex Pharm.,406658.63,430327,5921,4890,0.9449476126,68.680734673,83.161274029,0,104695.44,126061,2311,1301,0.8270881713,45.303089572,80.473051499,0,50468.07,65546,1385,558,0.7691650017,36.439039711,90.444569892,0,43448.31,60878,1266,444,0.7079813623,34.31936019,97.856554054,0,38747.52,68472,1356,496,0.5642059645,28.574867257,78.12,0,-0.203077942,-0.120962333
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Major Pharmaceu,27136.56,21677,720,269,1.2518595747,37.689666667,100.8794052,0,25957.32,25677,801,257,1.0109171632,32.406142322,101.00124514,0,19953.61,23350,715,262,0.8545443255,27.907146853,76.158816794,0,14954.81,20044,641,245,0.746099082,23.330436817,61.040040816,0,16584.33,22835,671,297,0.7262680096,24.715842027,55.839494949,0,-0.026579677,-0.127259109
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Zydus Pharmaceu,38545629.22,40785354,767557,263945,0.9445392473,50.218588613,146.03659558,0,44065211.87,55113622,926215,299030,0.7981163722,47.575575725,147.3605052,0,39771064.74,49155049.5,783023,288481,0.8071547537,50.791694165,137.86372323,0,42659169.57,56945670,846388,296658,0.7478237325,50.401434768,143.79915448,0,33567503.92,56444303.689,814381,298113,0.5935978071,41.218427149,112.59993331,0,-0.206232991,-0.10963502
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Kremers/Lannett,19627539.74,19951245.403,450842,148434,0.980418449,43.535295602,132.23075401,0,11951486.2,13040852.51,307948,85475,0.9140261635,38.810078974,139.82434864,0,12150307.14,14092712.5,319371,89635,0.858207911,38.044491015,135.55315602,0,6097549.59,7646094.5,178845,53342,0.7961638926,34.094045626,114.31047936,0,4556790.67,6436739.572,147548,41955,0.7070002322,30.883445862,108.61138529,0,-0.11199159,-0.078485824
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8006.43,12555,227,174,0.6348594791,35.27061674,46.013965517,0,,
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Bionpharma Inc.,,,,,,,,,198350.85,440909,4947,4800,0.4607683144,40.095178896,41.32309375,0,4653435.22,7069271,91118,53383,0.6591111753,51.070427577,87.17073263,0,2088079.3,4065166,54835,28434,0.5145618247,38.07931613,73.436002673,0,109520.44,213476,3471,2405,0.518941241,31.552993374,45.538644491,0,0.0085109623,0.0404275891
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Avpak,6548.19,6319,206,68,1.0473740075,31.787330097,96.296911765,0,3117.17,2420,95,27,1.5392458535,32.812315789,115.45074074,0,1203.81,1203,38,14,1.0024840183,31.679210526,85.986428571,1,426.5,488,18,,0.8587398031,23.694444444,,1,296.84,332,11,,0.8705998024,26.985454545,,1,0.0138109346,-0.045163102
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Amneal Pharmace,20186821.72,22890670,405799,135524,0.8825253394,49.745863642,148.95385113,0,18386858.01,24028737,385015,137789,0.7640911063,47.756212122,133.44213261,0,19902818.51,27936681,441717,157730,0.7106639343,45.057850411,126.18283465,0,12691129.15,20104372,327244,114548,0.6288301282,38.781854366,110.79310988,0,12090529.28,23320126,366860,133134,0.5165722276,32.956793545,90.814737633,0,-0.178518642,-0.125316433
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Ajanta Pharma L,7338385.4,7113697,122467,59379,1.0288860721,59.921329011,123.58553361,0,23852828.43,24419154,466983,126670,0.9758143715,51.078579798,188.30684795,0,25957560.71,31951349.069,611124,169269,0.8099847168,42.475112596,153.35094264,0,29070293.84,40110807.17,721623,198654,0.7238955758,40.284599909,146.33631258,0,26627058.26,46114368.5,803612,236670,0.5763469869,33.134221814,112.50711227,0,-0.203825792,-0.134874358
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Advagen Pharma,,,,,,,,,,,,,,,,,115157.91,157199,3106,2865,0.7305477513,37.075952994,40.194732984,0,4041312.83,5589337.5,125973,36838,0.7217764453,32.080785803,109.70500109,0,4837115.77,7956918.286,153092,65042,0.6080490801,31.596136767,74.369111805,0,-0.157565914,-0.087684583
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Accord Healthca,51466974.15,55644670.403,992378,323642,0.9253493472,51.862268359,159.02439779,0,50127268.13,62233014.9,1027861,314873,0.8049563091,48.768528167,159.19836928,0,41477032.47,57894117.5,923428,338916,0.7147861041,44.91636865,122.38145284,0,37417521.48,56233363.572,891175,275266,0.6639812241,41.986727051,135.93223093,0,22490349.62,48980822.072,790618,253553,0.4584750768,28.446543868,88.700782953,0,-0.309505962,-0.161018273
Oxybutynin Chloride ER,Oxybutynin Chloride,1,AHP,11969.06,11516,304,196,1.0407150965,39.371907895,61.066632653,0,5619.51,6242,181,69,0.8815025794,31.047016575,81.442173913,0,905.48,1104,44,22,0.8131206055,20.579090909,41.158181818,1,422.89,567,29,12,0.7567518093,14.582413793,35.240833333,1,259.05,373,17,,0.6587890866,15.238235294,,1,-0.129451587,-0.108023042
Oxycodone HCl,Oxycodone HCl,28,Overall,173603923.51,628574455.28,7217147,1633739,0.267225619,24.054369893,106.26172449,0,169458227.06,625656499.65,7311023,1660084,0.2626498257,23.178456293,102.07810392,0,180136589.9,611205627.89,7484377,1883940,0.279525349,24.06834796,95.616946346,0,178702494.78,605785666.43,7759973,2109833,0.2794784103,23.028752134,84.699829219,0,151932932.84,623757017.18,8376088,2459774,0.2347645856,18.138889281,61.767029345,0,-0.159990264,-0.031858977
Oxycodone HCl,Oxycodone HCl,1,Xlcare Pharmace,,,,,,,,,,,,,,,,,741.12,4219,38,33,0.1866633781,19.503157895,22.458181818,1,519.47,5044,50,30,0.1029700919,10.3894,17.315666667,0,563.05,6075,56,28,0.0933023304,10.054464286,20.108928571,0,-0.093889024,-0.293004442
Oxycodone HCl,Oxycodone HCl,1,Wockhardt USA L,157983.46,926223,2148,1116,0.170567412,73.549096834,141.56224014,0,110261.74,698213,1727,881,0.1579199184,63.84582513,125.15520999,0,119192.64,739339,1658,789,0.1612151395,71.889408926,151.06798479,0,66343.6,381497.5,1020,575,0.1739031055,65.042745098,115.38017391,0,4333.7,25456.5,105,72,0.170239428,41.273333333,60.190277778,0,-0.021067349,-0.000481072
Oxycodone HCl,Oxycodone HCl,1,Vistapharm/Pai,130522.02,771317,1832,1108,0.1692196853,71.245644105,117.79965704,0,71398.24,453367.5,1069,703,0.1574842484,66.789747428,101.56221906,0,56011.51,326959,909,635,0.1713105007,61.618822882,88.207102362,0,62624.14,319776,822,569,0.1958375238,76.185085158,110.06,0,38816.06,205351,634,430,0.1890229899,61.224069401,90.269906977,0,-0.034796875,0.0280540217
Oxycodone HCl,Oxycodone HCl,1,Specgx LLC,,,,,,,,,,,,,,,,,2192.57,6441,65,64,0.3401184006,33.731846154,34.25890625,0,10160937.94,30506803,310282,71329,0.331254206,32.747429564,142.45170884,0,14284943.66,55302198,572399,162204,0.2570838695,24.95626942,88.06776442,0,-0.223907607,-0.130594567
Oxycodone HCl,Oxycodone HCl,1,Roxane/West-War,924225.79,5433811.3,12194,6354,0.1714827077,75.793487781,145.45574284,0,736707.8,4578814,10911,5484,0.1608948955,67.51973238,134.33767323,0,877900.8,5135669.6,12579,6327,0.1709418378,69.790984975,138.75467046,0,1075864.67,6196561.3,15279,7690,0.173622856,70.414599777,139.90437841,0,1109461.78,7056279.989,18392,9285,0.1572304078,60.323063288,119.4896909,0,-0.094414114,-0.021458943
Oxycodone HCl,Oxycodone HCl,1,Rhodes Pharmace,20449290.3,78636606.669,906491,291626,0.249214915,22.558735056,70.121629416,0,20752080.44,97628742.688,1136925,346086,0.2014504463,18.252813897,59.962207197,0,14942876.69,114693574.66,1417565,510688,0.1206320892,10.541228579,29.260285517,0,16981760.15,130687901.41,1632675,548866,0.1193535819,10.401188326,30.939719622,0,12596109.61,96800582,1223974,545188,0.1207289235,10.291157827,23.10415785,0,0.0115232537,-0.165724818
Oxycodone HCl,Oxycodone HCl,1,Quagen Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,29899.62,166520,290,148,0.179555729,103.10213793,202.02445946,0,64289.38,404191,821,378,0.159056931,78.306187576,170.07772487,0,-0.114163988,-0.114163988
Oxycodone HCl,Oxycodone HCl,1,Pharm Assoc Inc,136977.31,37164.4,422,204,3.7012303234,324.59078199,671.45740196,0,199880.27,53808.06,599,245,3.7105354832,333.68993322,815.83783673,0,224135.52,58026.875,761,377,3.8596691967,294.52762155,594.52392573,0,291052.75,85055.62,1083,442,3.436678141,268.74676824,658.49038462,0,489064.01,156739.5,1968,960,3.1385643174,248.50813516,509.44167708,0,-0.086744761,-0.040386762
Oxycodone HCl,Oxycodone HCl,1,Mayne Pharma In,853037.35,528618.6,9511,5331,1.5341874441,89.6895542,160.01450947,0,883354.07,380016.35,7176,3814,2.1077613643,123.09839326,231.60830362,0,977187.38,417264.5,8112,4502,2.0210719278,120.46195513,217.05628165,0,847365.28,335952.25,6618,3428,2.1119553422,128.03948021,247.1894049,0,133537.4,62098.45,1572,1202,1.8920656825,84.947455471,111.09600666,0,-0.104116624,0.0538151701
Oxycodone HCl,Oxycodone HCl,1,Mallinckrodt Ph,42564364.29,136054126.26,1537090,457413,0.2903199996,27.691523782,93.054557457,0,40130776.27,132794567.91,1595308,498595,0.2810740387,25.155503683,80.487723042,0,50930023.95,148690953.53,1932858,669307,0.3093255405,26.349594202,76.093666957,0,52504494.98,149506657.46,2082771,757285,0.3187416474,25.208961993,69.332543204,0,49684659.86,179895549.57,2761730,1146433,0.2531270733,17.990411756,43.338476701,0,-0.205855039,-0.033692366
Oxycodone HCl,Oxycodone HCl,1,Major Pharmaceu,194660.7,2131723.83,7752,3422,0.1986536933,25.111029412,56.885067212,0,226445.28,2673243.503,7975,3760,0.1592068392,28.394392476,60.224808511,0,246036.18,2767287.601,10656,6187,0.1664030735,23.088980856,39.766636496,0,267330.92,2978702,9793,5301,0.1747310048,27.298163995,50.430281079,0,151159.08,1677737.5,7813,5050,0.1695718618,19.347124024,29.932491089,0,-0.029526202,-0.03879884
Oxycodone HCl,Oxycodone HCl,1,Lupin Pharmaceu,129.7,256,16,,0.641591299,8.10625,,1,3026460.6,10974648.5,150625,68817,0.2614005482,20.092684481,43.978386155,0,1549900.34,4507688.5,64774,33736,0.3169454026,23.92781579,45.942030472,0,37503.69,103036.5,1361,698,0.3380710297,27.555980896,53.7302149,0,6315.6,22442,279,161,0.2640472146,22.63655914,39.227329193,0,-0.218959356,-0.199049307
Oxycodone HCl,Oxycodone HCl,1,Lannett Co. Inc,63589.16,29543.5,478,313,2.2257355542,133.03171548,203.16025559,0,6368.3,2827.999,57,48,2.7694975279,111.7245614,132.67291667,1,10167.69,6580,58,25,1.179048616,175.305,406.7076,0,2981.2,3861,50,18,0.7721315721,59.624,165.62222222,0,3083.42,2828,37,19,1.0903182461,83.335675676,162.28526316,0,0.4120886718,-0.163396015
Oxycodone HCl,Oxycodone HCl,1,"KVK-Tech, Inc.",68550904.63,261055600.07,3038723,766683,0.2554446327,22.559115994,89.412318559,0,78620784.66,290138138.14,3435069,850007,0.2632967343,22.887687164,92.494279059,0,82857748.7,258632556.65,3211695,906090,0.306172602,25.798760063,91.445384785,0,64997039.79,199938009.27,2699421,885395,0.3058107174,24.078141124,73.410217801,0,62054167.77,246536188.94,3358663,1182230,0.241815194,18.475854163,52.489082302,0,-0.209265143,-0.013614451
Oxycodone HCl,Oxycodone HCl,1,Vistapharm,559444.62,134550.25,1582,595,4.1578861429,353.63123894,940.24305882,0,736282.92,184398.5,2040,826,3.9928899639,360.923,891.38368039,0,988069.1,246518.53,2627,956,4.0080926168,376.12070803,1033.5450837,0,767397.65,277807.25,3079,1222,2.7623384559,249.23600195,627.98498363,0,198802.32,77988.5,1062,654,2.5491235246,187.19615819,303.97908257,0,-0.077186389,-0.115129795
Oxycodone HCl,Oxycodone HCl,1,Hi-Tech/Akorn C,210507.49,685683.5,1593,770,0.8208619718,132.14531701,273.38635065,0,277686.69,938204.5,2203,1038,0.6851524509,126.04933727,267.52089595,0,320255.19,1168178.2,2766,1395,0.6621763522,115.78278742,229.5736129,0,23108.57,98660,438,367,0.3304847442,52.759292237,62.96613079,0,1180.77,7976,34,26,0.1480403711,34.728529412,45.414230769,0,-0.552050817,-0.348330332
Oxycodone HCl,Oxycodone HCl,1,Genus Lifescien,788198.51,4815366.7,9715,4729,0.1636840056,81.132116315,166.6734003,0,740523.14,4688696.9,9602,4363,0.1579379422,77.12176005,169.72797158,0,482043.51,2954637.5,6919,3648,0.1631481053,69.669534615,132.13912007,0,311593,1783757,4138,2324,0.1746835471,75.30038666,134.07616179,0,305594.51,1959671.5,4195,2154,0.1559417025,72.84732062,141.87303157,0,-0.107290268,-0.012040807
Oxycodone HCl,Oxycodone HCl,1,Eywa Pharma Inc,163481.24,45372,398,180,3.6513738554,410.75688442,908.22911111,0,247380.79,144074.25,799,463,2.8448008276,309.61300375,534.29976242,0,364316.43,301141.5,1437,676,2.427338485,253.52569937,538.92963018,0,465408.56,500651.86,2025,948,2.2879610652,229.83138765,490.93729958,0,572486.82,499778.64,2567,1282,2.4943693989,223.01784963,446.5575819,0,0.0902149677,-0.090869732
Oxycodone HCl,Oxycodone HCl,1,Epic Pharma LLC,7768969.82,26906895.628,350275,150457,0.2722719692,22.179629777,51.635815017,0,1686663.13,5553149,77292,43591,0.2885499845,21.821962558,38.692921245,0,373457.82,1019246.5,14422,7617,0.3390807484,25.895009014,49.029515557,0,91129.77,236740,2765,1064,0.3583258886,32.958325497,85.648280075,0,43605.21,153200.5,1982,841,0.2664246221,22.000610494,51.849239001,0,-0.256473979,-0.005412821
Oxycodone HCl,Oxycodone HCl,1,Zydus Pharmaceu,576932.95,2038958,22924,11116,0.2794846545,25.167202495,51.901129003,0,231103.29,799940.6,8462,3172,0.2869877041,27.310717325,72.857279319,0,143336.25,405019,4158,1492,0.3499272915,34.472402597,96.069872654,0,50627.24,144189,1482,562,0.345384405,34.161430499,90.08405694,0,7685.12,25671,286,188,0.294487316,26.871048951,40.878297872,0,-0.147363599,0.0131579501
Oxycodone HCl,Oxycodone HCl,1,Caraco/Sun Phar,7625840.14,28498124,368411,172508,0.2561273869,20.699273746,44.205718807,0,1147912.44,4175266.146,55317,33294,0.2602915349,20.751530994,34.478057308,0,277754.43,775630.018,8744,5148,0.3443719748,31.765145242,53.953851981,0,140712.72,411229.5,4728,2070,0.3292322719,29.761573604,67.97715942,0,77109.24,266490,3251,1295,0.2801493346,23.718621962,59.543814672,0,-0.149083008,0.0226650033
