,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
24822,Felbamate,Felbamate,1,Amneal Pharmace,2021,-0.057070384,-0.096490094,3439.6767137,625.4458619,3.1433467503,0.0,1135.0,6242.0,1396518.5,3904033.07,N03AX,Other / Not classified
24823,Felbamate,Felbamate,1,Amneal Pharmace,2022,-0.057070384,-0.096490094,3541.7872007,617.51238024,2.9265584818,0.0,1161.0,6659.0,1575118.95,4112014.94,N03AX,Other / Not classified
24824,Felbamate,Felbamate,1,Amneal Pharmace,2023,-0.057070384,-0.096490094,3214.8247776,586.03033571,2.6441745794,0.0,1124.0,6166.0,1452880.889,3613463.05,N03AX,Other / Not classified
24825,Felbamate,Felbamate,1,Alvogen Inc,2019,-0.01435133,-0.042580343,3011.2328469,591.07552477,3.4832024658,0.0,836.0,4259.0,723855.0,2517390.66,N03AX,Other / Not classified
24826,Felbamate,Felbamate,1,Alvogen Inc,2020,-0.01435133,-0.042580343,2698.037903,561.24756567,3.1702714018,0.0,887.0,4264.0,755755.5,2393159.62,N03AX,Other / Not classified
24827,Felbamate,Felbamate,1,Alvogen Inc,2021,-0.01435133,-0.042580343,3019.8797907,572.97444241,3.1469535703,0.0,621.0,3273.0,597745.5,1875345.35,N03AX,Other / Not classified
24828,Felbamate,Felbamate,1,Alvogen Inc,2022,-0.01435133,-0.042580343,3415.3266743,668.94987871,3.4337204936,0.0,436.0,2226.0,433941.5,1489082.43,N03AX,Other / Not classified
24829,Felbamate,Felbamate,1,Alvogen Inc,2023,-0.01435133,-0.042580343,1287.9971707,566.60819742,3.2875114977,0.0,205.0,466.0,80344.5,264039.42,N03AX,Other / Not classified
24835,Felbatol,Felbamate,1,Meda/Mylan Spec,2019,0.0594910412,0.0464538873,22323.307488,2524.0657954,12.734036358,0.0,430.0,3803.0,837978.0,9599022.22,N03AX,Other / Not classified
24836,Felbatol,Felbamate,1,Meda/Mylan Spec,2020,0.0594910412,0.0464538873,24514.549583,2820.6249944,13.625269216,0.0,408.0,3546.0,810964.5,10001936.23,N03AX,Other / Not classified
24837,Felbatol,Felbamate,1,Meda/Mylan Spec,2021,0.0594910412,0.0464538873,25804.751495,3045.086247,14.453371735,0.0,388.0,3288.0,776398.0,10012243.58,N03AX,Other / Not classified
24838,Felbatol,Felbamate,1,Meda/Mylan Spec,2022,0.0594910412,0.0464538873,25840.609836,3032.2741904,15.333282774,0.0,366.0,3119.0,667450.5,9457663.2,N03AX,Other / Not classified
24839,Felbatol,Felbamate,1,Meda/Mylan Spec,2023,0.0594910412,0.0464538873,22382.676483,3365.1196368,16.045573365,0.0,327.0,2175.0,501613.0,7319135.21,N03AX,Other / Not classified
24845,Feldene,Piroxicam,1,Pfizer US Pharm,2019,0.048934631,0.1017517647,2208.3218919,778.17057143,11.59314348,0.0,37.0,105.0,6997.0,81707.91,M01AC|M02AA|S01BC,Arthritis
24846,Feldene,Piroxicam,1,Pfizer US Pharm,2020,0.048934631,0.1017517647,2957.3712,762.20907216,12.511853664,0.0,25.0,97.0,5885.0,73934.28,M01AC|M02AA|S01BC,Arthritis
24847,Feldene,Piroxicam,1,Pfizer US Pharm,2021,0.048934631,0.1017517647,2566.1865,743.82217391,11.568517994,1.0,20.0,69.0,4445.0,51323.73,M01AC|M02AA|S01BC,Arthritis
24848,Feldene,Piroxicam,1,Pfizer US Pharm,2022,0.048934631,0.1017517647,2980.76,1039.8,12.738290598,1.0,15.0,43.0,3510.0,44711.4,M01AC|M02AA|S01BC,Arthritis
24849,Feldene,Piroxicam,1,Pfizer US Pharm,2023,0.048934631,0.1017517647,,1065.5774074,14.034434146,1.0,,27.0,2050.0,28770.59,M01AC|M02AA|S01BC,Arthritis
24855,Felodipine ER,Felodipine,1,Yiling Pharmace,2019,-0.027376938,0.1351095287,48.769503106,41.217270341,0.6178945158,0.0,644.0,762.0,50457.0,31407.56,C07FB|C08CA|C09BB,Hypertension
24856,Felodipine ER,Felodipine,1,Yiling Pharmace,2020,-0.027376938,0.1351095287,74.107659478,34.624972423,0.5580668056,0.0,4405.0,9428.0,586804.0,326444.24,C07FB|C08CA|C09BB,Hypertension
24857,Felodipine ER,Felodipine,1,Yiling Pharmace,2021,-0.027376938,0.1351095287,77.073901961,33.33985581,0.5922147925,0.0,510.0,1179.0,66051.0,39307.69,C07FB|C08CA|C09BB,Hypertension
24858,Felodipine ER,Felodipine,1,Yiling Pharmace,2022,-0.027376938,0.1351095287,84.95765625,26.653382353,0.4871411571,0.0,64.0,204.0,11252.0,5437.29,C07FB|C08CA|C09BB,Hypertension
24859,Felodipine ER,Felodipine,1,Yiling Pharmace,2023,-0.027376938,0.1351095287,104.71023256,34.634923077,0.5529585693,0.0,43.0,130.0,8520.0,4502.54,C07FB|C08CA|C09BB,Hypertension
24860,Felodipine ER,Felodipine,1,Westminster Pha,2019,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24861,Felodipine ER,Felodipine,1,Westminster Pha,2020,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24862,Felodipine ER,Felodipine,1,Westminster Pha,2021,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24863,Felodipine ER,Felodipine,1,Westminster Pha,2022,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24864,Felodipine ER,Felodipine,1,Westminster Pha,2023,,,52.943672451,39.449367024,0.4708280336,0.0,8817.0,11833.0,997026.0,466804.36,C07FB|C08CA|C09BB,Hypertension
24865,Felodipine ER,Felodipine,1,Torrent Pharmac,2019,-0.04423998,0.066790119,166.6665937,43.216727506,0.5770703456,0.0,51258.0,197678.0,14825450.0,8542996.26,C07FB|C08CA|C09BB,Hypertension
24866,Felodipine ER,Felodipine,1,Torrent Pharmac,2020,-0.04423998,0.066790119,162.99969374,44.340703855,0.5638691202,0.0,53648.0,197214.0,15544620.0,8744607.57,C07FB|C08CA|C09BB,Hypertension
24867,Felodipine ER,Felodipine,1,Torrent Pharmac,2021,-0.04423998,0.066790119,152.43681214,41.948325117,0.5124093185,0.0,49011.0,178102.0,14621351.0,7471080.6,C07FB|C08CA|C09BB,Hypertension
24868,Felodipine ER,Felodipine,1,Torrent Pharmac,2022,-0.04423998,0.066790119,136.61561142,37.819020911,0.4513830137,0.0,46163.0,166757.0,13987557.0,6306586.47,C07FB|C08CA|C09BB,Hypertension
24869,Felodipine ER,Felodipine,1,Torrent Pharmac,2023,-0.04423998,0.066790119,126.21896185,40.694633355,0.481530939,0.0,43115.0,133726.0,11309372.0,5441930.54,C07FB|C08CA|C09BB,Hypertension
24870,Felodipine ER,Felodipine,1,Rising Pharm,2019,-0.057202241,0.1199264922,133.59946358,40.925175799,0.6049612779,0.0,27087.0,88425.0,5987447.0,3618808.67,C07FB|C08CA|C09BB,Hypertension
24871,Felodipine ER,Felodipine,1,Rising Pharm,2020,-0.057202241,0.1199264922,64.039645702,33.952329665,0.5537979898,0.0,4770.0,8997.0,552806.0,305469.11,C07FB|C08CA|C09BB,Hypertension
24872,Felodipine ER,Felodipine,1,Rising Pharm,2021,-0.057202241,0.1199264922,80.794285218,32.030738837,0.4939212377,0.0,8639.0,21791.0,1415847.0,697981.83,C07FB|C08CA|C09BB,Hypertension
24873,Felodipine ER,Felodipine,1,Rising Pharm,2022,-0.057202241,0.1199264922,98.524402503,29.220523837,0.4267880258,0.0,14862.0,50111.0,3449365.0,1464269.67,C07FB|C08CA|C09BB,Hypertension
24874,Felodipine ER,Felodipine,1,Rising Pharm,2023,-0.057202241,0.1199264922,90.738552653,32.612014382,0.4779712167,0.0,18793.0,52289.0,3607423.0,1705249.62,C07FB|C08CA|C09BB,Hypertension
24875,Felodipine ER,Felodipine,1,Ranbaxy Pharmac,2019,0.0128362542,0.1144752362,97.549893617,27.049233038,0.5422902898,0.0,94.0,339.0,16889.0,9169.69,C07FB|C08CA|C09BB,Hypertension
24876,Felodipine ER,Felodipine,1,Ranbaxy Pharmac,2020,0.0128362542,0.1144752362,106.62712329,31.13512,0.6513003699,0.0,73.0,250.0,11986.0,7783.78,C07FB|C08CA|C09BB,Hypertension
24877,Felodipine ER,Felodipine,1,Ranbaxy Pharmac,2021,0.0128362542,0.1144752362,150.2393617,34.613970588,0.7429605711,0.0,47.0,204.0,9525.0,7061.25,C07FB|C08CA|C09BB,Hypertension
24878,Felodipine ER,Felodipine,1,Ranbaxy Pharmac,2022,0.0128362542,0.1144752362,76.152916667,23.891111111,0.5120570606,0.0,48.0,153.0,7213.0,3655.34,C07FB|C08CA|C09BB,Hypertension
24879,Felodipine ER,Felodipine,1,Ranbaxy Pharmac,2023,0.0128362542,0.1144752362,127.67878788,33.43968254,0.5706749136,0.0,33.0,126.0,7417.0,4213.4,C07FB|C08CA|C09BB,Hypertension
24880,Felodipine ER,Felodipine,1,Qualitest/Par P,2019,-0.055953711,-0.121470779,70.994207699,33.516707523,0.5727302394,0.0,2234.0,4732.0,276311.0,158601.06,C07FB|C08CA|C09BB,Hypertension
24881,Felodipine ER,Felodipine,1,Qualitest/Par P,2020,-0.055953711,-0.121470779,78.372860571,38.000897138,0.5568757862,0.0,4167.0,8594.0,588083.0,326579.71,C07FB|C08CA|C09BB,Hypertension
24882,Felodipine ER,Felodipine,1,Qualitest/Par P,2021,-0.055953711,-0.121470779,76.868881462,35.260378168,0.5671920252,0.0,2244.0,4892.0,305465.0,172493.77,C07FB|C08CA|C09BB,Hypertension
24883,Felodipine ER,Felodipine,1,Qualitest/Par P,2022,-0.055953711,-0.121470779,69.853126967,31.943392514,0.5178059777,0.0,953.0,2084.0,129219.0,66570.03,C07FB|C08CA|C09BB,Hypertension
24884,Felodipine ER,Felodipine,1,Qualitest/Par P,2023,-0.055953711,-0.121470779,55.035601668,35.882870274,0.454907682,0.0,5036.0,7724.0,616396.0,277159.29,C07FB|C08CA|C09BB,Hypertension
24885,Felodipine ER,Felodipine,1,Mutual Pharm Co,2019,-0.022383809,0.0504612718,83.14595058,29.595839167,0.5941427639,0.0,3966.0,11142.0,554105.0,329756.84,C07FB|C08CA|C09BB,Hypertension
24886,Felodipine ER,Felodipine,1,Mutual Pharm Co,2020,-0.022383809,0.0504612718,123.15101802,28.121298087,0.5596870365,0.0,1110.0,4861.0,243695.0,136697.63,C07FB|C08CA|C09BB,Hypertension
24887,Felodipine ER,Felodipine,1,Mutual Pharm Co,2021,-0.022383809,0.0504612718,144.92722565,34.4377322,0.6615191655,0.0,811.0,3413.0,177260.0,117535.98,C07FB|C08CA|C09BB,Hypertension
24888,Felodipine ER,Felodipine,1,Mutual Pharm Co,2022,-0.022383809,0.0504612718,111.91423477,27.171096681,0.5166355773,0.0,673.0,2772.0,145957.0,75318.28,C07FB|C08CA|C09BB,Hypertension
24889,Felodipine ER,Felodipine,1,Mutual Pharm Co,2023,-0.022383809,0.0504612718,115.55173242,29.559745502,0.5427056656,0.0,583.0,2279.0,123859.0,67366.66,C07FB|C08CA|C09BB,Hypertension
24890,Felodipine ER,Felodipine,1,Glenmark Pharma,2019,-0.004974379,0.0766507854,122.26772441,38.300492204,0.5649354669,0.0,32585.0,104022.0,7066944.0,3984093.8,C07FB|C08CA|C09BB,Hypertension
24891,Felodipine ER,Felodipine,1,Glenmark Pharma,2020,-0.004974379,0.0766507854,137.94965415,41.89150707,0.5796165197,0.0,44239.0,145680.0,10547597.0,6102754.75,C07FB|C08CA|C09BB,Hypertension
24892,Felodipine ER,Felodipine,1,Glenmark Pharma,2021,-0.004974379,0.0766507854,154.28837557,43.063381429,0.574406347,0.0,40642.0,145613.0,10937943.0,6270588.16,C07FB|C08CA|C09BB,Hypertension
24893,Felodipine ER,Felodipine,1,Glenmark Pharma,2022,-0.004974379,0.0766507854,136.34576416,40.085539133,0.5143527109,0.0,36779.0,125099.0,9769673.0,5014660.86,C07FB|C08CA|C09BB,Hypertension
24894,Felodipine ER,Felodipine,1,Glenmark Pharma,2023,-0.004974379,0.0766507854,120.04648853,43.293219664,0.5537782501,0.0,40325.0,111816.0,8755705.0,4840874.65,C07FB|C08CA|C09BB,Hypertension
24895,Felodipine ER,Felodipine,1,Chartwell Rx Ll,2019,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24896,Felodipine ER,Felodipine,1,Chartwell Rx Ll,2020,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24897,Felodipine ER,Felodipine,1,Chartwell Rx Ll,2021,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24898,Felodipine ER,Felodipine,1,Chartwell Rx Ll,2022,,,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24899,Felodipine ER,Felodipine,1,Chartwell Rx Ll,2023,,,47.477777778,36.756989247,0.5614970075,0.0,72.0,93.0,6244.0,3418.4,C07FB|C08CA|C09BB,Hypertension
24900,Felodipine ER,Felodipine,1,Carlsbad Tech,2019,-0.003539043,0.1123111451,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24901,Felodipine ER,Felodipine,1,Carlsbad Tech,2020,-0.003539043,0.1123111451,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24902,Felodipine ER,Felodipine,1,Carlsbad Tech,2021,-0.003539043,0.1123111451,80.680940083,37.154686013,0.4926855196,0.0,968.0,2102.0,158199.0,78099.15,C07FB|C08CA|C09BB,Hypertension
24903,Felodipine ER,Felodipine,1,Carlsbad Tech,2022,-0.003539043,0.1123111451,55.400303644,31.170558087,0.4398089707,0.0,988.0,1756.0,124044.0,54735.5,C07FB|C08CA|C09BB,Hypertension
24904,Felodipine ER,Felodipine,1,Carlsbad Tech,2023,-0.003539043,0.1123111451,74.918272569,34.11298419,0.4892044199,0.0,2304.0,5060.0,352248.0,172611.7,C07FB|C08CA|C09BB,Hypertension
24905,Felodipine ER,Felodipine,1,Avet Pharmaceut,2019,-0.002481562,0.0844876227,81.928496725,37.235864038,0.5390199577,0.0,9313.0,20491.0,1415514.6,763000.09,C07FB|C08CA|C09BB,Hypertension
24906,Felodipine ER,Felodipine,1,Avet Pharmaceut,2020,-0.002481562,0.0844876227,81.434475248,33.780524068,0.4528830517,0.0,10100.0,24348.0,1822906.0,822488.2,C07FB|C08CA|C09BB,Hypertension
24907,Felodipine ER,Felodipine,1,Avet Pharmaceut,2021,-0.002481562,0.0844876227,74.212764489,31.778323813,0.376282387,0.0,4348.0,10154.0,860836.0,322677.1,C07FB|C08CA|C09BB,Hypertension
24908,Felodipine ER,Felodipine,1,Avet Pharmaceut,2022,-0.002481562,0.0844876227,70.387761557,29.978621762,0.4921120211,0.0,822.0,1930.0,117213.0,57858.74,C07FB|C08CA|C09BB,Hypertension
24909,Felodipine ER,Felodipine,1,Avet Pharmaceut,2023,-0.002481562,0.0844876227,53.689377197,40.987557515,0.5336893959,0.0,3982.0,5216.0,404537.0,213791.1,C07FB|C08CA|C09BB,Hypertension
24910,Felodipine ER,Felodipine,1,Aurobindo Pharm,2019,0.0294047131,0.3843832172,,,,nan,,,,,C07FB|C08CA|C09BB,Hypertension
24911,Felodipine ER,Felodipine,1,Aurobindo Pharm,2020,0.0294047131,0.3843832172,,27.53,0.627048433,1.0,,12.0,570.0,330.36,C07FB|C08CA|C09BB,Hypertension
24912,Felodipine ER,Felodipine,1,Aurobindo Pharm,2021,0.0294047131,0.3843832172,,21.851538462,0.5079136752,1.0,,13.0,570.0,284.07,C07FB|C08CA|C09BB,Hypertension
24913,Felodipine ER,Felodipine,1,Aurobindo Pharm,2022,0.0294047131,0.3843832172,76.466363636,19.561162791,0.4940867621,1.0,11.0,43.0,1770.0,841.13,C07FB|C08CA|C09BB,Hypertension
24914,Felodipine ER,Felodipine,1,Aurobindo Pharm,2023,0.0294047131,0.3843832172,95.461176471,23.183428571,0.6840054212,0.0,17.0,70.0,2505.0,1622.84,C07FB|C08CA|C09BB,Hypertension
24920,Femara,Letrozole,1,Novartis,2019,0.025512526,0.1083967981,5452.3580505,1048.6228981,23.036718673,0.0,436.0,2267.0,103193.0,2377228.11,L02BG,Other / Not classified
24921,Femara,Letrozole,1,Novartis,2020,0.025512526,0.1083967981,5807.4099012,1109.9580038,22.88228093,0.0,405.0,2119.0,102787.0,2352001.01,L02BG,Other / Not classified
24922,Femara,Letrozole,1,Novartis,2021,0.025512526,0.1083967981,6171.0737975,1204.4838295,23.259850187,0.0,316.0,1619.0,83838.0,1950059.32,L02BG,Other / Not classified
24923,Femara,Letrozole,1,Novartis,2022,0.025512526,0.1083967981,5964.6493103,1259.5254612,22.987367216,0.0,261.0,1236.0,67723.0,1556773.47,L02BG,Other / Not classified
24924,Femara,Letrozole,1,Novartis,2023,0.025512526,0.1083967981,7010.1726316,1402.0345263,25.47912422,0.0,209.0,1045.0,57503.0,1465126.08,L02BG,Other / Not classified
24930,Femring,Estradiol Acetate,1,Millicent Pharm,2019,0.1109510662,0.1021676148,1243.1732552,487.54267855,482.90213736,0.0,2817.0,7183.0,7251.0,3502019.06,G03CA,Other / Not classified
24931,Femring,Estradiol Acetate,1,Millicent Pharm,2020,0.1109510662,0.1021676148,1681.4464718,537.74310301,533.18426931,0.0,3027.0,9465.0,9543.8,5089738.47,G03CA,Other / Not classified
24932,Femring,Estradiol Acetate,1,Millicent Pharm,2021,0.1109510662,0.1021676148,1899.3529004,610.09140236,602.40052786,0.0,2941.0,9156.0,9271.0,5585996.88,G03CA,Other / Not classified
24933,Femring,Estradiol Acetate,1,Millicent Pharm,2022,0.1109510662,0.1021676148,2092.194663,676.63065962,667.40768341,0.0,2878.0,8899.0,9019.6,6021336.24,G03CA,Other / Not classified
24934,Femring,Estradiol Acetate,1,Millicent Pharm,2023,0.1109510662,0.1021676148,2257.0411126,749.49821916,735.59513452,0.0,2894.0,8715.0,8877.0,6531876.98,G03CA,Other / Not classified
24940,Femynor,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,2019,0.0424678391,0.1084813251,93.779459459,25.549657321,0.5020190756,0.0,962.0,3531.0,179706.0,90215.84,,Other / Not classified
24941,Femynor,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,2020,0.0424678391,0.1084813251,120.38992473,32.642166181,0.5943445695,0.0,930.0,3430.0,188380.0,111962.63,,Other / Not classified
24942,Femynor,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,2021,0.0424678391,0.1084813251,69.784833333,23.926228571,0.5292409783,0.0,360.0,1050.0,47469.0,25122.54,,Other / Not classified
24943,Femynor,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,2022,0.0424678391,0.1084813251,79.04943299,21.152537931,0.5348629325,0.0,194.0,725.0,28672.0,15335.59,,Other / Not classified
24944,Femynor,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,2023,0.0424678391,0.1084813251,43.904736842,22.699047619,0.5928855721,0.0,76.0,147.0,5628.0,3336.76,,Other / Not classified
24950,Fenofibrate,Fenofibrate,1,Westminster Pha,2019,0.0909804091,-0.021981716,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24951,Fenofibrate,Fenofibrate,1,Westminster Pha,2020,0.0909804091,-0.021981716,47.569589505,42.722804254,0.497095276,0.0,28965.0,32251.0,2771809.0,1377853.16,C10AB|C10BA,High Cholesterol
24952,Fenofibrate,Fenofibrate,1,Westminster Pha,2021,0.0909804091,-0.021981716,18.275923128,13.139943955,0.1685273389,0.0,33354.0,46391.0,3619952.75,609575.14,C10AB|C10BA,High Cholesterol
24953,Fenofibrate,Fenofibrate,1,Westminster Pha,2022,0.0909804091,-0.021981716,76.026707317,34.571071907,0.6599993655,0.0,7462.0,16410.0,862950.5,567311.29,C10AB|C10BA,High Cholesterol
24954,Fenofibrate,Fenofibrate,1,Westminster Pha,2023,0.0909804091,-0.021981716,86.65983272,32.709463316,0.6454914468,0.0,2989.0,7919.0,401324.0,259026.24,C10AB|C10BA,High Cholesterol
24955,Fenofibrate,Fenofibrate,1,Rhodes Pharmace,2019,-0.082827301,-0.112346194,149.92364216,52.340438443,0.7642057839,0.0,142833.0,409130.0,28078998.75,21414043.58,C10AB|C10BA,High Cholesterol
24956,Fenofibrate,Fenofibrate,1,Rhodes Pharmace,2020,-0.082827301,-0.112346194,160.78394139,52.390634256,0.7103812438,0.0,101038.0,310080.0,22926255.75,16245287.87,C10AB|C10BA,High Cholesterol
24957,Fenofibrate,Fenofibrate,1,Rhodes Pharmace,2021,-0.082827301,-0.112346194,82.247194026,47.014689432,0.6459142924,0.0,73789.0,129086.0,9407520.25,6068938.2,C10AB|C10BA,High Cholesterol
24958,Fenofibrate,Fenofibrate,1,Rhodes Pharmace,2022,-0.082827301,-0.112346194,72.684732809,35.577636629,0.6092158252,0.0,10049.0,20530.0,1195642.0,730408.88,C10AB|C10BA,High Cholesterol
24959,Fenofibrate,Fenofibrate,1,Rhodes Pharmace,2023,-0.082827301,-0.112346194,68.930623557,32.55321748,0.5407727458,0.0,6495.0,13753.0,825193.5,447704.4,C10AB|C10BA,High Cholesterol
24960,Fenofibrate,Fenofibrate,1,Ranbaxy/Sun Pha,2019,-0.088350377,0.2144152223,103.54043862,39.066599845,0.6920621637,0.0,113287.0,300251.0,17341539.25,11729785.67,C10AB|C10BA,High Cholesterol
24961,Fenofibrate,Fenofibrate,1,Ranbaxy/Sun Pha,2020,-0.088350377,0.2144152223,87.215035002,35.065781733,0.57548871,0.0,56997.0,141762.0,8894053.0,4970995.35,C10AB|C10BA,High Cholesterol
24962,Fenofibrate,Fenofibrate,1,Ranbaxy/Sun Pha,2021,-0.088350377,0.2144152223,90.046745903,30.6114952,0.4436241401,0.0,30205.0,88851.0,6327827.0,2719861.96,C10AB|C10BA,High Cholesterol
24963,Fenofibrate,Fenofibrate,1,Ranbaxy/Sun Pha,2022,-0.088350377,0.2144152223,76.341961037,29.097397207,0.3936313955,0.0,23304.0,61142.0,4622277.99,1779073.06,C10AB|C10BA,High Cholesterol
24964,Fenofibrate,Fenofibrate,1,Ranbaxy/Sun Pha,2023,-0.088350377,0.2144152223,64.079527678,25.217879478,0.4780319587,0.0,7262.0,18453.0,969899.0,465345.53,C10AB|C10BA,High Cholesterol
24965,Fenofibrate,Fenofibrate,1,Proficient Rx L,2019,1.2607070827,1.2607070827,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24966,Fenofibrate,Fenofibrate,1,Proficient Rx L,2020,1.2607070827,1.2607070827,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24967,Fenofibrate,Fenofibrate,1,Proficient Rx L,2021,1.2607070827,1.2607070827,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24968,Fenofibrate,Fenofibrate,1,Proficient Rx L,2022,1.2607070827,1.2607070827,17.11787234,14.114736842,0.1799865772,0.0,47.0,57.0,4470.0,804.54,C10AB|C10BA,High Cholesterol
24969,Fenofibrate,Fenofibrate,1,Proficient Rx L,2023,1.2607070827,1.2607070827,35.681730769,14.725793651,0.4068969298,0.0,52.0,126.0,4560.0,1855.45,C10AB|C10BA,High Cholesterol
24970,Fenofibrate,Fenofibrate,1,Oceanside Pharm,2019,-0.17665378,-0.027981932,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24971,Fenofibrate,Fenofibrate,1,Oceanside Pharm,2020,-0.17665378,-0.027981932,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24972,Fenofibrate,Fenofibrate,1,Oceanside Pharm,2021,-0.17665378,-0.027981932,1183.5229231,784.98969388,15.160744262,0.0,390.0,588.0,30558.0,461573.94,C10AB|C10BA,High Cholesterol
24973,Fenofibrate,Fenofibrate,1,Oceanside Pharm,2022,-0.17665378,-0.027981932,1239.7592757,506.58907061,10.573315139,0.0,787.0,1926.0,89190.0,975690.55,C10AB|C10BA,High Cholesterol
24974,Fenofibrate,Fenofibrate,1,Oceanside Pharm,2023,-0.17665378,-0.027981932,737.49452381,383.98475207,10.277453349,0.0,126.0,242.0,8104.0,92924.31,C10AB|C10BA,High Cholesterol
24975,Fenofibrate,Fenofibrate,1,Mylan,2019,0.3888890146,0.6138711917,325.67809003,106.6953068,2.2327065921,0.0,12974.0,39602.0,1802062.0,4225347.54,C10AB|C10BA,High Cholesterol
24976,Fenofibrate,Fenofibrate,1,Mylan,2020,0.3888890146,0.6138711917,489.3944172,141.72631171,3.0846503609,0.0,6769.0,23374.0,1065695.5,3312710.81,C10AB|C10BA,High Cholesterol
24977,Fenofibrate,Fenofibrate,1,Mylan,2021,0.3888890146,0.6138711917,651.6641477,169.11536019,3.7635779483,0.0,4658.0,17949.0,824038.0,3035451.6,C10AB|C10BA,High Cholesterol
24978,Fenofibrate,Fenofibrate,1,Mylan,2022,0.3888890146,0.6138711917,843.23636122,248.06617785,5.1479338404,0.0,5260.0,17880.0,851161.0,4435423.26,C10AB|C10BA,High Cholesterol
24979,Fenofibrate,Fenofibrate,1,Mylan,2023,0.3888890146,0.6138711917,1497.2147755,402.96449066,8.3081021218,0.0,6703.0,24905.0,1207577.0,10035830.64,C10AB|C10BA,High Cholesterol
24980,Fenofibrate,Fenofibrate,1,Lupin Pharmaceu,2019,-0.147306258,-0.278333002,188.34502792,54.827661534,0.8053462018,0.0,155802.0,535214.0,36357159.428,29344532.04,C10AB|C10BA,High Cholesterol
24981,Fenofibrate,Fenofibrate,1,Lupin Pharmaceu,2020,-0.147306258,-0.278333002,176.18132952,54.349333107,0.7692381297,0.0,135214.0,438316.0,30911828.25,23822182.29,C10AB|C10BA,High Cholesterol
24982,Fenofibrate,Fenofibrate,1,Lupin Pharmaceu,2021,-0.147306258,-0.278333002,165.13966449,57.633572807,0.7300689286,0.0,58955.0,168926.0,13323630.0,9735808.92,C10AB|C10BA,High Cholesterol
24983,Fenofibrate,Fenofibrate,1,Lupin Pharmaceu,2022,-0.147306258,-0.278333002,138.87674311,49.136747059,0.5899538952,0.0,42823.0,121032.0,10085643.75,5947118.77,C10AB|C10BA,High Cholesterol
24984,Fenofibrate,Fenofibrate,1,Lupin Pharmaceu,2023,-0.147306258,-0.278333002,102.5474395,35.427139465,0.4257502566,0.0,48881.0,141491.0,11728351.0,5012621.39,C10AB|C10BA,High Cholesterol
24985,Fenofibrate,Fenofibrate,1,Lifestar Pharma,2019,-0.260918587,-0.204749439,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24986,Fenofibrate,Fenofibrate,1,Lifestar Pharma,2020,-0.260918587,-0.204749439,68.851565363,63.860514303,0.8324116608,0.0,39946.0,43068.0,3316221.0,2750344.63,C10AB|C10BA,High Cholesterol
24987,Fenofibrate,Fenofibrate,1,Lifestar Pharma,2021,-0.260918587,-0.204749439,124.28619614,43.233365794,0.5991920786,0.0,219932.0,632255.0,45610125.143,27334511.69,C10AB|C10BA,High Cholesterol
24988,Fenofibrate,Fenofibrate,1,Lifestar Pharma,2022,-0.260918587,-0.204749439,105.66247256,30.789786866,0.4225820176,0.0,180744.0,620266.0,45115011.0,19097857.94,C10AB|C10BA,High Cholesterol
24989,Fenofibrate,Fenofibrate,1,Lifestar Pharma,2023,-0.260918587,-0.204749439,91.791993241,24.70048464,0.3360585867,0.0,184945.0,687293.0,50507777.75,16976470.19,C10AB|C10BA,High Cholesterol
24990,Fenofibrate,Fenofibrate,1,Leading Pharma,2019,,,,,,nan,,,,,C10AB|C10BA,High Cholesterol
24991,Fenofibrate,Fenofibrate,1,Leading Pharma,2020,,,,,,nan,,,,,C10AB|C10BA,High Cholesterol
